unit_id,city,n_road_nodes,n_panos,road_length_m,dominant_basis_id,activation_entropy,mean_within_activation_variance,mean_boundary_contrast,unit_confidence,centroid_lat,centroid_lon,top_basis_ids,top_basis_weights,stability_score
unit_000308,Vienna,18,18,323.3,16,2.8706,0.0,0.0,0.5,48.222947,16.450653,16|22|26|3|5,0.1885|0.1829|0.1529|0.1395|0.1154,
unit_000309,Vienna,11,11,229.9,8,2.7978,0.0,0.0,0.5,48.228401,16.456303,8|23|22|14|31,0.2183|0.1667|0.1436|0.1316|0.1240,
unit_000310,Vienna,3,3,53.9,22,2.8573,0.0,0.0,0.5,48.225664,16.454511,22|16|14|23|19,0.2046|0.1756|0.1657|0.1440|0.1352,
unit_000311,Vienna,8,8,178.4,6,2.4114,0.0,0.0,0.5,48.256138,16.513377,6|22|14|10|3,0.1267|0.1203|0.1124|0.1025|0.0972,
unit_000312,Vienna,28,28,400.9,31,2.5593,0.0,0.0,0.5,48.210623,16.557823,31|10|3|14|9,0.1922|0.1634|0.1559|0.1551|0.1498,
unit_000313,Vienna,23,23,499.6,8,2.7054,0.0,0.02889,0.5072,48.215115,16.338782,8|25|12|13|23,0.1908|0.1887|0.1603|0.1304|0.1117,
unit_000314,Vienna,28,28,521.8,25,2.7699,0.0,0.0,0.5,48.220148,16.336215,25|16|22|20|27,0.1851|0.1851|0.1548|0.1447|0.1422,
unit_000315,Vienna,10,10,152.6,5,2.7998,0.0,0.0,0.5,48.225063,16.338842,5|14|27|8|16,0.1512|0.1483|0.1345|0.1245|0.1235,
unit_000316,Vienna,15,15,319.8,25,2.8084,0.0,0.0,0.5,48.218403,16.334067,25|23|27|14|8,0.2248|0.1572|0.1243|0.1240|0.1194,
unit_000317,Vienna,3,3,52.2,8,2.7054,0.0,0.0,0.5,48.215969,16.339236,8|25|12|13|23,0.1908|0.1887|0.1603|0.1304|0.1117,
unit_000318,Vienna,19,19,371.4,25,2.4579,0.0,0.0,0.5,48.214972,16.349182,25|8|23|22|31,0.2495|0.2004|0.1529|0.0943|0.0810,
unit_000319,Vienna,32,32,594.4,25,2.6055,0.0,0.0,0.5,48.203483,16.375365,25|27|10|20|16,0.2837|0.2031|0.1399|0.1158|0.1004,
unit_000320,Vienna,27,27,519.5,27,2.5847,0.0,0.0,0.5,48.210124,16.363824,27|25|20|10|5,0.2029|0.1820|0.1139|0.1039|0.0907,
unit_000321,Vienna,26,26,644.6,25,2.7319,0.0,0.0,0.5,48.219911,16.325431,25|8|22|23|16,0.2661|0.1615|0.1500|0.1351|0.1205,
unit_000322,Vienna,26,26,512.8,23,2.8377,0.0,0.0,0.5,48.228036,16.380859,23|25|26|22|17,0.1837|0.1557|0.1541|0.1415|0.1382,
unit_000323,Vienna,12,12,157.3,25,2.6733,0.0,0.0,0.5,48.230471,16.373056,25|27|10|19|16,0.2760|0.1453|0.1282|0.1239|0.1183,
unit_000324,Vienna,35,35,570.4,3,2.7478,0.0,0.0,0.5,48.177509,16.271185,3|27|5|12|22,0.2246|0.1727|0.1586|0.1343|0.1215,
unit_000326,Vienna,7,7,118.5,13,2.8116,0.0,0.0,0.5,48.173227,16.293518,13|19|8|14|5,0.1732|0.1519|0.1508|0.1124|0.1012,
