element_a,element_b,name_a,name_b,parent_a,parent_b,same_coarse_family,centroid_distance_raw,visual_distance,visual_similarity,cophenetic_distance_raw,cophenetic_distance_percentile,fused_mean_similarity,fused_distance_percentile,stability_a,stability_b,pair_stability,images,support_a,support_b,observed,expected,pearson_residual,adjusted_residual,log_lift,p_value_upper,q_value_bh,passes_support,significant_positive,unexpected_score,unexpected_score_adjusted,visual_bridge_index,unexpected_score_cophenetic,visual_bridge_index_cophenetic,unexpected_score_fused,visual_bridge_index_fused
F000,F001,red brick corner,shaded_corner,C000,C001,False,0.06816844558498728,0.6451612903225806,0.3548387096774194,0.2803388833999634,0.7880893300248138,0.015667724609375,0.8253101736972704,0.4043114334344864,0.3675737664103508,0.3855052222607133,378818,8223,77047,800,1672.4587559197294,-21.333749792549447,-24.166218735412976,-0.7371125154785249,1.0,1.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F000,F002,red brick corner,shaded patches,C000,C002,False,0.06620850570412248,0.5012406947890818,0.49875930521091816,0.2803388833999634,0.7880893300248138,0.033286927238343256,0.34739454094292804,0.4043114334344864,0.5684704088738987,0.4794153584073987,378818,8223,15998,327,347.2684877698525,-1.08764873556524,-1.1236299473313782,-0.060048938283036056,0.8757844466109332,1.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F000,F003,red brick corner,building facade,C000,C003,False,0.06851285294569098,0.6660049627791563,0.33399503722084367,0.2613743543624878,0.11538461538461539,0.023482852511935763,0.6198511166253102,0.4043114334344864,0.6305155009031296,0.5049006099944894,378818,8223,814,15,17.66949300191649,-0.6350629004262498,-0.6427599386284865,-0.1589039550620185,0.7725929640007997,1.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F000,F004,red brick corner,highlighted_buildings,C000,C004,False,0.07078042059160668,0.8248138957816377,0.17518610421836234,0.2803388833999634,0.7880893300248138,0.028938462999131945,0.45905707196029777,0.4043114334344864,0.7429166615009308,0.5480599422816855,378818,8223,36706,680,796.7769166195905,-4.137029636867324,-4.4013381275898915,-0.15837424505950978,0.9999968553376567,1.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F000,F005,red brick corner,palm_trees_and_buildings,C000,C005,False,0.06394732237402001,0.3270471464019851,0.6729528535980149,0.27533864974975586,0.31042183622828784,0.016654685691550927,0.8059553349875931,0.4043114334344864,0.3401900368432204,0.3708675254537841,378818,8223,1192,46,25.874736680939133,3.956431054050175,4.00638714437662,0.5670457045079926,0.0001832476531412994,0.0010290453168046226,False,False,1.2939394861633078,1.3102774829499715,0.18545067953884226,1.2281625927088755,0.17602336881873418,3.1887067155223248,0.45701351073001495
F000,F006,red brick corner,small alley entrance,C000,C006,False,0.06587941432694605,0.47245657568238214,0.5275434243176178,0.2803388833999634,0.7880893300248138,0.02327097198109568,0.6243176178660049,0.4043114334344864,0.8267045550876193,0.5781402111030634,378818,8223,5123,95,111.20492954400267,-1.5366859747235584,-1.564252075168995,-0.15673458961112538,0.9493632973388638,1.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F000,F007,red brick corner,roof_and_eaves,C000,C007,False,0.06954117380473007,0.7404466501240695,0.2595533498759305,0.27533864974975586,0.31042183622828784,0.017585523200757576,0.7866004962779156,0.4043114334344864,0.7774307294325395,0.5606461741712757,378818,8223,116971,1911,2539.0887787803113,-12.464707492489731,-15.157882841958903,-0.2841138956512121,1.0,1.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F000,F008,red brick corner,stone_wall_and_retaining_wall,C000,C008,False,0.06884379770102812,0.6908188585607941,0.30918114143920594,0.27533864974975586,0.31042183622828784,0.015026177300347223,0.8397022332506203,0.4043114334344864,0.44401784539222716,0.4236997658024176,378818,8223,58622,1091,1272.507394052025,-5.088199890519886,-5.595468677630811,-0.15382923091819445,0.9999999947283644,1.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F000,F009,red brick corner,highlighted road,C000,C009,False,0.0631153851872489,0.27791563275434245,0.7220843672456576,0.2803388833999634,0.7880893300248138,0.03877286557798033,0.24367245657568237,0.4043114334344864,1.0,0.635854883943252,378818,8223,31159,405,676.3682216790121,-10.43439783941445,-11.012119329706868,-0.5123557300096819,1.0,1.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F000,F010,red brick corner,green_wall,C000,C004,False,0.06599637632428793,0.4843672456575682,0.5156327543424317,0.2803388833999634,0.7880893300248138,0.02456341367779356,0.5875930521091811,0.4043114334344864,0.6875132593241605,0.5272281018520989,378818,8223,122045,3109,2649.2300656251814,8.932658491159856,10.969486773164215,0.1600041687801983,1.4780004839082016e-27,1.8978655895279838e-26,True,True,4.326687189762788,5.313260094594677,0.07750077852579332,7.039732845638635,0.1260975781751637,5.248768066269612,0.09401733788374927
F000,F011,red brick corner,road_edge,C000,C010,False,0.06374134967381383,0.31265508684863524,0.6873449131513647,0.2803388833999634,0.7880893300248138,0.020915278682002315,0.6823821339950372,0.4043114334344864,0.384821442887187,0.3944460789386122,378818,8223,60886,577,1321.6520281507214,-20.48305887579555,-22.605178883715368,-0.8283075700050017,1.0,1.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F000,F012,red brick corner,bamboo,C000,C011,False,0.06754140895603976,0.6034739454094293,0.39652605459057066,0.27533864974975586,0.31042183622828784,0.016584608289930556,0.8074441687344913,0.4043114334344864,0.27633877843618393,0.3342557817346896,378818,8223,27187,672,590.1480420676947,3.3693690874141833,3.5357802451332163,0.12978180096430694,0.0002791685976786451,0.001546164540989419,True,True,2.0333264567224054,2.133751254631261,0.07831993547027159,1.0459257390459413,0.04028710496435434,2.720577421946837,0.10479155839649003
F000,F013,red brick corner,tree-lined_driveway,C000,C012,False,0.06048562053784278,0.1598014888337469,0.8401985111662531,0.2803388833999634,0.7880893300248138,0.05864307133838384,0.10074441687344914,0.4043114334344864,0.5153925527225841,0.45648559864767596,378818,8223,210391,4349,4566.956145167336,-3.2251929189847597,-4.890239135483515,-0.04889551176254096,0.9999995046298669,1.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F000,F014,red brick corner,road_edge,C000,C013,False,0.06183063806506687,0.21786600496277916,0.7821339950372208,0.2803388833999634,0.7880893300248138,0.041122248143325615,0.20496277915632755,0.4043114334344864,0.6375317871570587,0.5077020688607841,378818,8223,1332,36,28.91371582131789,1.317851910710801,1.3347392806946416,0.21585117049792468,0.10983678681158436,0.4217732613564839,False,False,0.2871151309191274,0.2907943147518351,0.04702663218292255,1.038585029383996,0.17011000434278134,0.2701105901357622,0.04424145578940094
F000,F015,red brick corner,tree_shade_street,C000,C014,False,0.0694692944255756,0.7359801488833747,0.2640198511166253,0.2803388833999634,0.7880893300248138,0.018050158465350116,0.7746898263027295,0.4043114334344864,0.8839921777447065,0.5978362188165214,378818,8223,15105,559,327.88414225300806,12.763492825988367,13.169533227930607,0.5328594392415293,1.433316567877368e-33,1.9928042764419128e-32,True,True,9.393677350342804,9.692515025816919,0.3921739694268923,10.05877251000969,0.41994083846925484,9.887748040381062,0.41280078642979023
F000,F016,red brick corner,construction scaffolding,C000,C015,False,0.061251915300373785,0.19404466501240694,0.8059553349875931,0.2803388833999634,0.7880893300248138,0.016386809172453703,0.8109181141439206,0.4043114334344864,0.3196994091073672,0.35952486195582906,378818,8223,10329,218,224.21153957837274,-0.4148301144952084,-0.4252440720414644,-0.02803151882596588,0.6741127794212222,1.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F000,F017,red brick corner,building facade,C000,C011,False,0.06894917413109326,0.7017369727047147,0.2982630272952853,0.27533864974975586,0.31042183622828784,0.014190249972873263,0.8575682382133996,0.4043114334344864,0.43739699572324753,0.4205289601452011,378818,8223,30807,352,668.7273598403455,-12.247883157864397,-12.919473181362196,-0.6410732304244001,1.0,1.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F000,F018,red brick corner,small alley flowerbed,C000,C013,False,0.05122626204376229,0.04466501240694789,0.9553349875930521,0.2803388833999634,0.7880893300248138,0.03543528804072627,0.3012406947890819,0.4043114334344864,0.2877193056046963,0.34106920833726667,378818,8223,22621,102,491.0339081036276,-17.55624829649207,-18.304878119805846,-1.5676681276497308,1.0,1.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F000,F019,red brick corner,road_and_building,C000,C016,False,0.06979063126852826,0.7558312655086848,0.24416873449131515,0.2803388833999634,0.7880893300248138,0.025980066370081017,0.5449131513647643,0.4043114334344864,0.45704154421885806,0.42986872633658485,378818,8223,13367,216,290.1573869245918,-4.35349051398059,-4.481292388536565,-0.2945546615705413,0.9999987462929787,1.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F000,F020,red brick corner,advertising_wall,C000,C013,False,0.06504659872811873,0.4079404466501241,0.5920595533498759,0.2803388833999634,0.7880893300248138,0.030721513051835316,0.41687344913151364,0.4043114334344864,0.6375811781202044,0.507721734867268,378818,8223,8894,86,193.06200338949046,-7.705254034899281,-7.883352807010455,-0.8054534781584082,1.0,1.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F000,F021,red brick corner,road_and_building,C000,C017,False,0.06048630836104105,0.16029776674937965,0.8397022332506203,0.2803388833999634,0.7880893300248138,0.07913226845823688,0.06104218362282878,0.4043114334344864,0.7211538553237915,0.5399729150362714,378818,8223,169116,2517,3670.999973602099,-19.046431020963407,-25.88168682180392,-0.3773339451089979,1.0,1.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F000,F022,red brick corner,tree_canopy_and_road,C000,C005,False,0.06558170108234139,0.4471464019851117,0.5528535980148883,0.27533864974975586,0.31042183622828784,0.013320734471450617,0.8734491315136477,0.4043114334344864,0.5876411199569702,0.487432070708165,378818,8223,107423,2482,2331.83040140648,3.1098077376747293,3.7146070146912895,0.06239817692115873,0.00011600016779260155,0.0006817969045769235,True,True,1.3905393407667153,1.660973161407867,0.02790112030072656,0.9653522282459271,0.019369756657163666,2.7162588676464137,0.05450163343982103
F000,F023,red brick corner,street_corner_cafe,C000,C018,False,0.06595437294262843,0.4784119106699752,0.5215880893300249,0.2803388833999634,0.7880893300248138,0.030979368421766493,0.40595533498759306,0.4043114334344864,0.48124999552965164,0.441106422003731,378818,8223,8214,79,178.30124756479364,-7.4366529376074135,-7.601559835880302,-0.8105178184865172,1.0,1.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
