city_key,city,element_a,element_b,name_a,name_b,parent_a,parent_b,same_coarse_family,visual_distance,pair_stability,city_images,rest_images,city_n11,city_n10,city_n01,city_n00,rest_n11,rest_n10,rest_n01,rest_n00,city_expected,city_pearson_residual,global_pearson_residual,delta_residual_vs_global,requested_city_score,city_log_odds,rest_log_odds,delta_log_odds,delta_log_odds_se,z_city_vs_rest,p_value_upper,city_atypicality_index,q_value_within_city,q_value_global_bh,passes_city_support,significant_city_specific
China/HongKong,HongKong,F044,F058,road_and_buildings,shaded alley,C026,C031,False,0.9875930521091811,0.849473335317044,12697,366121,352,229,6404,5712,7757,13335,155409,189620,309.14672757344255,2.437258899862624,-16.35533223094245,18.792591130805075,18.559432431911713,0.31480348068299285,-0.34280839719090506,0.657611877873898,0.08798281908355457,7.474321517811156,3.880159690015103e-14,0.6494529215727329,2.4445006047095147e-12,4.08836338069884e-12,True,True
China/HongKong,HongKong,F008,F058,stone_wall_and_retaining_wall,shaded alley,C008,C031,False,0.9607940446650124,0.6233102074554843,12697,366121,1948,1166,4808,4775,23390,32118,139776,170837,1656.9413247223754,7.1503447832492375,-5.904044063850654,13.054388847099892,12.542579061034933,0.506165528639535,-0.11643413718534801,0.622599665824883,0.0432982994368956,14.37930990181914,3.4893468149485857e-47,0.5981900511349745,3.5172615894681746e-44,5.411171676104884e-44,True,True
China/HongKong,HongKong,F050,F054,greenery_and_water,highlighted_lane,C030,C023,False,0.9339950372208436,0.7869677025583657,12697,366121,66,38,7150,5443,784,599,237062,127676,59.105615499724344,0.8967701178059153,-3.6097646933084495,4.506534811114365,4.209081148643789,0.2737836583763146,-0.3498735006985259,0.6236571590748405,0.21045184774868683,2.9634197358988597,0.0015212069743313226,0.5824926915031513,0.013333709827182374,0.018407882714597517,True,True
China/HongKong,HongKong,F022,F050,tree_canopy_and_road,greenery_and_water,C005,C030,False,0.4610421836228288,0.6359042814544859,12697,366121,52,2700,52,9893,420,104251,963,260487,22.541387729384894,6.204716739901037,2.4507373378306,3.7539794020704367,1.7307428608056752,1.2984410347995488,0.08662061789118353,1.2118204169083653,0.20492938174627698,5.9133561355722035,1.676031571706185e-09,0.5587003311701595,5.4498058847736595e-08,8.829824865574047e-08,True,True
China/HongKong,HongKong,F043,F058,tree_shadows,shaded alley,C015,C031,False,0.9692307692307692,0.8003477755080003,12697,366121,539,313,6217,5628,6451,9087,156715,193868,453.3442545483185,4.022929677726262,-4.220427286030519,8.243356963756781,7.989715211025803,0.4433185047425129,-0.12983914636677493,0.5731576511092878,0.07522265259692283,7.6194820485861765,1.2734781378396293e-14,0.555522031075156,8.55777308628231e-13,1.4390163870938408e-12,True,True
China/HongKong,HongKong,F025,F045,shaded alley,underpass glow,C019,C027,False,0.7275434243176179,0.7099295421652146,12697,366121,280,443,2203,9771,4619,12079,78405,271018,141.38843821375127,11.65715331284195,15.416288015809693,-3.759134702967742,0.0,1.0312989034012066,0.2790696794824769,0.7522292239187296,0.08180292315301974,9.195627673495446,1.8640580648835056e-20,0.5472794254416167,2.348713161753217e-18,3.9145219362553614e-18,True,True
China/HongKong,HongKong,F017,F042,building facade,Red-yellow glow street,C011,C025,False,0.6129032258064516,0.6373024149250024,12697,366121,81,634,1177,10805,3028,27064,62224,273805,70.84114357722297,1.2069854665333455,-31.27148795844084,32.47847342497418,19.90616113143579,0.1644274499448834,-0.7084862711534514,0.8729137210983349,0.12318544332829921,7.086175910995822,6.893427240672759e-13,0.5350116355118827,3.860319254776745e-11,6.149181113803665e-11,True,True
China/HongKong,HongKong,F020,F054,advertising_wall,highlighted_lane,C013,C023,False,0.749379652605459,0.7575110857981315,12697,366121,80,134,7136,5347,2623,6057,235223,122218,121.62117035520201,-3.7740678091834443,-40.217896318955354,36.44382850977191,27.310263548265798,-0.8019003127306386,-1.491513569122166,0.6896132563915274,0.1440247222234574,4.788158905952117,8.415917482785032e-07,0.5167821425068021,1.631393235124483e-05,2.676102467712086e-05,True,True
China/HongKong,HongKong,F041,F053,concrete_wall,road_marking,C011,C030,False,0.6084367245657568,0.5136873797936836,12697,366121,62,195,2764,9676,1120,7590,83022,274389,57.20107111916201,0.634515496569756,-19.320707171250774,19.95522266782053,12.141490317989065,0.11244665617935383,-0.7176854767155433,0.8301321328948971,0.15039964581913234,5.519508562494872,1.6997451499160203e-08,0.5050828758953567,4.5087976608298643e-07,7.56442874664613e-07,True,True
China/HongKong,HongKong,F000,F007,red brick corner,roof_and_eaves,C000,C007,False,0.7404466501240695,0.5606461741712757,12697,366121,67,103,4254,8273,1844,6209,110806,247262,57.85382373789084,1.2024680134920511,-12.464707492489731,13.667175505981783,10.119814320061947,0.23763637481534733,-0.41120705086159354,0.6488434256769409,0.15984000930362982,4.059330504945148,2.4606807726475817e-05,0.4804339409975165,0.00035182499557854786,0.0005511924930730582,True,True
Turkey/Istanbul,Istanbul,F038,F058,red-yellow hotspot,shaded alley,C000,C031,False,0.967741935483871,0.6817944976028216,12704,366114,141,142,4783,7638,1251,2581,163747,198535,109.68923173803526,2.98959064970914,-10.562997120690778,13.552587770399917,13.115407519741856,0.46098647006214255,-0.531385475224251,0.9923719452863935,0.12498882371533855,7.939685451768999,1.0134730932233288e-15,0.9603599470513485,1.2018598564342535e-13,1.3097190743193786e-13,True,True
Turkey/Istanbul,Istanbul,F042,F062,Red-yellow glow street,shaded alley,C025,C005,False,0.9702233250620348,0.6813851563657758,12704,366114,184,2330,544,9646,730,63266,5197,296921,144.06423173803526,3.327238707600038,-7.443444112909161,10.7706828205092,10.44996769930297,0.33829383953779857,-0.41609195759130424,0.7543857971291028,0.09679802753900187,7.7934005093765535,3.2614722895598627e-15,0.7319226964701717,3.6528489643070464e-13,3.984926142880414e-13,True,True
Turkey/Istanbul,Istanbul,F038,F054,red-yellow hotspot,highlighted_lane,C000,C023,False,0.9761786600496278,0.6914658154406248,12704,366114,203,80,8768,3653,1903,1929,234188,128094,199.84201826196474,0.22339127696846314,-10.777088380054444,11.000479657022908,10.738433491495812,0.05192867858005728,-0.6169246790085671,0.6688533575886243,0.137039460450121,4.8807354859082395,5.28454626391588e-07,0.6529203743805578,1.6390223489314485e-05,1.742690065657756e-05,True,True
