unit_id,city,n_road_nodes,n_panos,road_length_m,dominant_basis_id,activation_entropy,mean_within_activation_variance,mean_boundary_contrast,unit_confidence,centroid_lat,centroid_lon,top_basis_ids,top_basis_weights,stability_score
unit_001331,Vienna,26,73,456.1,5,3.0256,1e-05,0.05607,0.514,48.188091,16.391123,5|1|11|31|26,0.0939|0.0938|0.0709|0.0705|0.0669,
unit_001334,Vienna,11,24,205.6,5,3.0538,1e-05,0.02071,0.5052,48.187751,16.393187,5|1|28|8|3,0.0943|0.0895|0.0820|0.0774|0.0756,
unit_001335,Vienna,5,7,101.3,19,3.0872,0.0,0.04249,0.5106,48.184522,16.397504,19|9|10|7|18,0.1022|0.0957|0.0742|0.0621|0.0619,
unit_001337,Vienna,5,11,101.3,5,3.0134,0.0,0.05617,0.514,48.18553,16.396587,5|18|19|10|31,0.1057|0.0885|0.0810|0.0755|0.0674,
unit_001339,Vienna,7,7,151.9,9,3.0617,0.0,0.05157,0.5129,48.186591,16.395402,9|17|19|6|10,0.1460|0.0855|0.0748|0.0557|0.0554,
unit_001340,Vienna,9,9,157.4,9,3.0617,0.0,0.10573,0.5264,48.186531,16.395633,9|17|19|6|10,0.1460|0.0855|0.0748|0.0557|0.0554,
unit_001341,Vienna,4,5,79.4,19,3.0861,0.0,0.03082,0.5077,48.184624,16.397694,19|9|10|7|18,0.1018|0.0959|0.0738|0.0621|0.0619,
unit_001343,Vienna,26,65,399.5,5,3.0322,1e-05,0.14294,0.5357,48.185729,16.39631,5|18|19|10|31,0.1065|0.0863|0.0836|0.0772|0.0683,
unit_001345,Vienna,4,23,75.7,9,3.049,2e-05,0.01904,0.5048,48.181249,16.402796,9|6|5|26|18,0.1443|0.1218|0.0790|0.0743|0.0703,
unit_001346,Vienna,4,4,75.7,9,2.9482,0.0,0.01904,0.5048,48.180952,16.401951,9|6|5|26|28,0.1443|0.1115|0.0975|0.0836|0.0702,
unit_001348,Vienna,23,49,452.1,31,2.9614,3e-05,0.01981,0.5049,48.207408,16.398464,31|12|5|7|3,0.1562|0.0813|0.0506|0.0434|0.0423,
unit_001350,Vienna,10,13,192.6,31,2.9916,0.0,0.0189,0.5047,48.204845,16.398473,31|5|1|12|11,0.1339|0.0816|0.0579|0.0508|0.0506,
unit_001352,Vienna,25,94,571.4,31,2.9041,0.0,0.01265,0.5032,48.20579,16.399225,31|12|5|7|18,0.1872|0.0680|0.0468|0.0434|0.0412,
unit_001353,Vienna,19,55,388.8,31,2.9495,0.0,0.0,0.5,48.202987,16.40379,31|5|8|18|27,0.1219|0.0884|0.0775|0.0634|0.0488,
unit_001354,Vienna,13,13,244.8,5,3.0316,0.0,0.22933,0.5571,48.197239,16.411234,5|18|12|11|7,0.1273|0.0790|0.0747|0.0684|0.0674,
unit_001355,Vienna,12,36,199.7,9,3.0566,0.0,0.0,0.5,48.195432,16.413207,9|5|17|26|27,0.1397|0.1073|0.0765|0.0724|0.0704,
unit_001358,Vienna,6,8,126.2,5,3.0545,1e-05,0.0324,0.5081,48.197439,16.410589,5|18|12|11|7,0.1267|0.0792|0.0754|0.0686|0.0684,
unit_001359,Vienna,17,51,328.5,5,2.9386,0.0,0.03091,0.5077,48.201825,16.4154,5|18|30|19|11,0.1103|0.0874|0.0740|0.0723|0.0714,
unit_001360,Vienna,8,8,177.5,5,2.9786,0.0,0.0,0.5,48.198074,16.412981,5|7|18|31|12,0.1224|0.1052|0.0799|0.0730|0.0682,
unit_001361,Vienna,17,22,324.6,17,2.9875,1e-05,0.22332,0.5556,48.196349,16.410033,17|9|6|19|24,0.1195|0.0958|0.0805|0.0666|0.0635,
unit_001363,Vienna,25,125,437.1,5,2.9976,0.0,0.03788,0.5095,48.192561,16.438674,5|1|15|31|11,0.1239|0.0666|0.0666|0.0648|0.0595,
unit_001364,Vienna,5,10,100.2,9,3.0829,0.0,0.0,0.5,48.199548,16.425675,9|18|27|5|26,0.1459|0.0855|0.0839|0.0796|0.0644,
unit_001366,Vienna,8,16,178.7,7,3.0586,0.0,0.08717,0.5218,48.193418,16.440036,7|5|18|1|31,0.1116|0.1033|0.0749|0.0699|0.0588,
unit_001367,Vienna,20,40,381.5,1,2.9597,0.0,0.0,0.5,48.176327,16.389097,1|31|8|30|5,0.1271|0.0845|0.0678|0.0668|0.0656,
unit_001369,Vienna,14,15,282.8,31,2.9053,0.0,0.09165,0.5229,48.176366,16.384874,31|8|5|16|18,0.1158|0.1006|0.0935|0.0467|0.0455,
unit_001370,Vienna,20,20,378.7,5,2.951,0.0,0.0,0.5,48.167631,16.386521,5|1|31|11|12,0.1079|0.1013|0.0975|0.0859|0.0602,
unit_001371,Vienna,30,30,549.7,31,2.8545,0.0,0.0,0.5,48.170707,16.381014,31|5|8|10|12,0.1335|0.1004|0.0998|0.0520|0.0476,
unit_001372,Vienna,38,75,639.1,12,2.9756,0.0,0.0,0.5,48.161695,16.392633,12|18|5|7|31,0.1339|0.1216|0.0887|0.0659|0.0642,
unit_001373,Vienna,27,61,540.2,5,3.0125,5e-05,0.02172,0.5054,48.15663,16.395398,5|31|12|7|18,0.1150|0.0911|0.0828|0.0699|0.0660,
unit_001374,Vienna,48,361,838.9,5,2.9402,1e-05,0.0,0.5,48.139002,16.399595,5|7|31|1|8,0.1309|0.1220|0.0810|0.0756|0.0546,
unit_001375,Vienna,8,15,175.2,5,2.9952,0.0,0.0,0.5,48.142845,16.399458,5|12|18|3|15,0.1062|0.1021|0.0677|0.0637|0.0635,
unit_001376,Vienna,20,20,368.6,7,2.9544,0.0,0.0,0.5,48.136315,16.39887,7|12|5|19|27,0.1333|0.1075|0.0727|0.0575|0.0475,
unit_001377,Vienna,19,19,359.2,5,2.722,0.0,0.0,0.5,48.121151,16.396145,5|19|12|4|9,0.1091|0.0839|0.0685|0.0548|0.0523,
unit_001378,Vienna,23,69,381.0,31,2.9666,0.0,0.01197,0.503,48.219451,16.368664,31|11|18|1|30,0.0990|0.0798|0.0720|0.0676|0.0540,
unit_001379,Vienna,36,40,733.5,31,2.854,2e-05,0.0,0.5,48.219343,16.360006,31|8|27|16|22,0.1714|0.0380|0.0365|0.0325|0.0323,
unit_001380,Vienna,27,27,421.0,31,2.6196,0.0,0.0,0.5,48.219495,16.362612,31|30|28|18|4,0.1694|0.0634|0.0578|0.0393|0.0330,
unit_001381,Vienna,7,14,158.5,31,2.9701,0.0,0.0,0.5,48.222346,16.362387,31|18|27|11|22,0.1730|0.0536|0.0460|0.0457|0.0431,
unit_001382,Vienna,11,11,222.2,31,2.5761,0.0,0.04046,0.5101,48.224884,16.36191,31|30|28|1|4,0.1729|0.0562|0.0523|0.0354|0.0284,
unit_001384,Vienna,7,7,150.0,9,3.0245,0.0,0.0,0.5,48.105581,16.258016,9|12|20|5|17,0.1117|0.0832|0.0803|0.0707|0.0699,
unit_001385,Vienna,8,24,175.0,9,2.9823,0.0,0.0,0.5,48.107114,16.259507,9|5|17|18|4,0.1304|0.1074|0.0879|0.0782|0.0771,
unit_001386,Vienna,7,7,150.0,26,2.9322,0.0,0.0,0.5,48.109995,16.26658,26|17|27|5|4,0.1083|0.0891|0.0860|0.0773|0.0752,
unit_001387,Vienna,7,14,150.0,9,2.9804,0.0,0.44724,0.61,48.112551,16.276255,9|17|27|26|5,0.1245|0.0925|0.0881|0.0859|0.0686,
unit_001389,Vienna,8,16,175.0,9,3.0269,0.0,0.0,0.5,48.11361,16.278114,9|4|17|6|5,0.1475|0.0821|0.0820|0.0649|0.0641,
unit_001390,Vienna,8,21,175.0,5,2.9562,5e-05,0.0,0.5,48.114513,16.279927,5|18|19|30|7,0.1056|0.0870|0.0869|0.0802|0.0671,
unit_001391,Vienna,7,7,150.0,7,3.0044,0.0,0.0,0.5,48.115202,16.281949,7|5|12|19|2,0.0987|0.0872|0.0801|0.0700|0.0606,
unit_001392,Vienna,8,24,175.0,27,2.9237,0.0,0.0,0.5,48.115698,16.285626,27|26|9|5|19,0.1083|0.1061|0.0821|0.0761|0.0759,
unit_001394,Vienna,21,24,371.1,5,2.9974,0.0,0.16011,0.5399,48.097837,16.244807,5|1|15|30|8,0.1322|0.0846|0.0654|0.0626|0.0619,
unit_001397,Vienna,11,32,252.8,9,3.0056,6e-05,0.0,0.5,48.10119,16.250437,9|5|4|18|17,0.1014|0.1011|0.0982|0.0728|0.0721,
unit_001398,Vienna,8,16,175.1,5,2.9536,0.0,0.0,0.5,48.076637,16.20972,5|9|4|17|30,0.1230|0.1012|0.0828|0.0811|0.0782,
unit_001399,Vienna,7,7,150.1,9,3.0594,0.0,0.0,0.5,48.084537,16.227232,9|4|26|5|19,0.0945|0.0919|0.0912|0.0785|0.0726,
unit_001400,Vienna,8,8,175.1,9,2.9219,0.0,0.0,0.5,48.085563,16.230088,9|26|17|5|18,0.1060|0.0892|0.0754|0.0710|0.0695,
unit_001401,Vienna,9,24,200.1,9,2.9928,0.0,0.0,0.5,48.090229,16.234947,9|5|4|12|17,0.1401|0.0893|0.0775|0.0774|0.0650,
unit_001402,Vienna,7,14,150.1,9,2.9287,0.0,0.01296,0.5032,48.093003,16.236448,9|5|12|17|4,0.1276|0.0893|0.0856|0.0829|0.0727,
unit_001404,Vienna,8,21,175.1,9,3.0264,0.0,0.0,0.5,48.097522,16.241389,9|26|5|4|27,0.1279|0.0991|0.0913|0.0825|0.0809,
unit_001406,Vienna,8,12,175.1,5,2.9306,1e-05,0.07308,0.5183,48.098756,16.244293,5|9|6|4|26,0.0996|0.0870|0.0794|0.0787|0.0705,
unit_001407,Vienna,11,32,250.1,5,3.0039,6e-05,0.0,0.5,48.101353,16.250412,5|9|4|18|17,0.1026|0.1026|0.0977|0.0746|0.0724,
unit_001409,Vienna,28,155,529.6,1,3.0581,0.0,0.02648,0.5066,48.18879,16.339873,1|5|31|8|28,0.1022|0.1009|0.0897|0.0750|0.0630,
unit_001411,Vienna,19,38,343.4,31,2.8746,0.0,0.07607,0.519,48.181792,16.353146,31|5|12|8|10,0.1323|0.0883|0.0792|0.0746|0.0681,
unit_001412,Vienna,25,45,507.9,31,2.893,1e-05,0.07689,0.5192,48.182552,16.351835,31|12|18|11|5,0.1792|0.0619|0.0559|0.0526|0.0444,
unit_001413,Vienna,12,12,251.7,31,2.8508,0.0,0.0,0.5,48.183286,16.35763,31|8|27|22|3,0.2043|0.0392|0.0376|0.0340|0.0322,
unit_001414,Vienna,22,22,374.2,17,3.0165,0.0,0.0,0.5,48.182759,16.364737,17|31|5|24|6,0.0947|0.0799|0.0783|0.0714|0.0656,
unit_001415,Vienna,54,556,765.9,1,3.0351,1e-05,0.03898,0.5097,48.180929,16.358904,1|31|5|11|12,0.1220|0.0985|0.0862|0.0639|0.0624,
unit_001416,Vienna,7,15,151.7,18,3.0369,1e-05,0.02884,0.5072,48.180319,16.357448,18|1|5|31|8,0.1117|0.0848|0.0799|0.0783|0.0705,
unit_001417,Vienna,8,82,177.0,1,3.028,1e-05,0.02884,0.5072,48.18086,16.359068,1|31|5|11|12,0.1207|0.0985|0.0856|0.0636|0.0617,
