element_a,element_b,name_a,name_b,parent_a,parent_b,same_coarse_family,centroid_distance_raw,visual_distance,visual_similarity,cophenetic_distance_raw,cophenetic_distance_percentile,fused_mean_similarity,fused_distance_percentile,stability_a,stability_b,pair_stability,images,support_a,support_b,observed,expected,pearson_residual,adjusted_residual,log_lift,p_value_upper,q_value_bh,passes_support,significant_positive,unexpected_score,unexpected_score_adjusted,visual_bridge_index,unexpected_score_cophenetic,visual_bridge_index_cophenetic,unexpected_score_fused,visual_bridge_index_fused
F030,F041,stone_wall_and_shadows,concrete_wall,C012,C011,False,0.06478256743625045,0.38858560794044666,0.6114143920595534,0.2803388833999634,0.7880893300248138,0.05012054443359375,0.13945409429280398,0.38914142847061156,0.511904776096344,0.44632203150982797,378818,39257,44241,8215,4584.705417905168,53.614980142079794,60.257240590875355,0.5831877070445652,0.0,0.0,True,True,20.834009653225053,23.41509646781906,0.2266183496853075,42.25339377946536,0.45960400932345885,7.476828496240408,0.08132791348859694
F008,F039,stone_wall_and_retaining_wall,red car corner,C008,C017,False,0.07146887322542418,0.8610421836228288,0.1389578163771712,0.2803388833999634,0.7880893300248138,0.02698040008544922,0.5141439205955335,0.44401784539222716,0.30280448123812675,0.36667505142082424,378818,131190,9887,4819,3424.0071221536464,23.839912695575357,29.87873763344848,0.3417126328236917,1.278058372445884e-187,2.0129419366022674e-186,True,True,20.527170484775805,25.72685349579807,0.2942289915380174,18.787980824106036,0.2693000798630384,12.257146179958347,0.17568947275699484
F024,F027,road_edge,car_top_heat,C018,C020,False,0.0743207696224894,0.9508684863523573,0.04913151364764268,0.2774387001991272,0.45186104218362283,0.015738646189371746,0.8238213399503722,0.4875000019868215,0.9444444179534912,0.6785400913938464,378818,48194,185347,26894,23580.22406010274,21.579887517036386,32.3224359959974,0.13149220356315336,1.1224615724594903e-229,2.1551262191222214e-228,True,True,20.51963497897852,30.734385790735,0.1250317925692317,9.751110463653415,0.05941620414106756,17.777971850263228,0.1083260833324241
F030,F062,stone_wall_and_shadows,shaded alley,C012,C005,False,0.06765296571537055,0.6119106699751861,0.38808933002481394,0.2803388833999634,0.7880893300248138,0.0147491455078125,0.8466501240694789,0.38914142847061156,0.5,0.44110170509226754,378818,39257,20658,3651,2140.793483942157,32.639910007485064,35.455330959263684,0.5337279638908914,1.1494732113716858e-235,2.2943940535894244e-234,True,True,19.972709200609966,21.695495321474997,0.32659383596896724,25.72316480986912,0.42062531347828064,27.634583857453855,0.45188084684757357
F009,F058,highlighted road,shaded alley,C009,C031,False,0.07065126806893617,0.8138957816377171,0.18610421836228286,0.27199676632881165,0.16997518610421836,0.03656811184353299,0.2863523573200993,1.0,0.875,0.9354143466934853,378818,73900,269846,58251,52641.68914887888,24.44807109390873,50.807244437847906,0.1012519698601282,0.0,0.0,True,True,19.898181932511324,41.35180192460078,0.08240855115166762,4.155565434076298,0.017210322420393998,7.000762789670143,0.028993740252751355
F002,F060,shaded patches,street_corner_shop,C002,C031,False,0.06919162130385628,0.7205955334987593,0.27940446650124073,0.27199676632881165,0.16997518610421836,0.02252242678687686,0.6461538461538462,0.5684704088738987,0.3880471537510554,0.4696736357889541,378818,59003,99128,18859,15439.734606064127,27.51774839119074,34.85419405954706,0.20004002654474407,2.135001893699078e-257,4.5306987554708854e-256,True,True,19.829166582634716,25.115776563008602,0.14414794964911581,4.6773344039617015,0.034001840740235656,17.78069896046171,0.12925663253660385
F001,F058,shaded_corner,shaded alley,C001,C031,False,0.07342863113101329,0.9315136476426799,0.06848635235732015,0.2774387001991272,0.45186104218362283,0.026379776000976563,0.5330024813895782,0.3675737664103508,0.875,0.5671217202762181,378818,175377,269846,132301,124927.49009286781,20.861486961566214,53.07604975934278,0.05734591687728397,0.0,0.0,True,True,19.432759814818752,49.44106471378977,0.05341850420777271,9.426493239953368,0.02591238576514494,11.119224315991124,0.030565515993152846
F000,F029,red brick corner,electric_bike_parking,C000,C022,False,0.06942639216863843,0.7320099255583127,0.2679900744416873,0.2803388833999634,0.7880893300248138,0.018284267849392362,0.7652605459057072,0.4043114334344864,0.39830395206809044,0.4012964512717134,378818,62937,225095,42506,37397.38875924586,26.41692207686629,45.413091857670715,0.1280427528729672,0.0,0.0,True,True,19.33744916296664,33.242833990106355,0.09372856599882215,20.818894420875267,0.10090912732618953,20.215828209691225,0.09798606696283645
F017,F058,building facade,shaded alley,C011,C031,False,0.07699585419202916,0.9826302729528535,0.017369727047146455,0.2803388833999634,0.7880893300248138,0.008844375610351562,0.9369727047146402,0.43739699572324753,0.875,0.6186455942281022,378818,93953,269846,71968,66926.17889857398,19.488993761244473,41.90274200039041,0.0726308479239306,0.0,0.0,True,True,19.150475259188116,41.17490280931663,0.07136926992028912,15.359068036156934,0.057239596279504604,18.260655196639984,0.06805312202500297
F012,F058,bamboo,shaded alley,C011,C031,False,0.07240584885035092,0.9052109181141439,0.09478908188585611,0.2803388833999634,0.7880893300248138,0.024729410807291668,0.5821339950372209,0.27633877843618393,0.875,0.49172800523425647,378818,85178,269846,65785,60675.42352264148,20.743330913202993,43.92820532709505,0.08085247699900994,0.0,0.0,True,True,18.777089620685985,39.764291075246334,0.07318854493607649,16.347597761869157,0.06371897442899642,12.07539809488194,0.047066975444088666
F034,F044,red_door_street,road_and_buildings,C018,C026,False,0.07261124194393405,0.9106699751861043,0.08933002481389574,0.27367761731147766,0.2682382133995037,0.019716333459924767,0.7220843672456576,0.8333333730697632,0.8246913684739007,0.829001109668663,378818,48527,90371,13770,11576.623911746537,20.385536344193632,25.01904871337757,0.17349754846654,7.262785254904935e-134,8.225716333645139e-133,True,True,18.56449587672224,22.784096470991482,0.1579990081568739,5.46817984815715,0.04653867242985849,14.720077112060414,0.12527986750313436
F010,F062,green_wall,shaded alley,C004,C005,False,0.06947078249530134,0.7364764267990075,0.2635235732009925,0.2803388833999634,0.7880893300248138,0.02992040460759943,0.43722084367245656,0.6875132593241605,0.5,0.5863076237454876,378818,222384,20658,14872,12127.218537661885,24.924541043041167,39.888994391624536,0.20402024909582184,0.0,0.0,True,True,18.356336926984167,29.37730405814929,0.1502561040487343,19.64276485178629,0.16078618142142187,10.89752886298723,0.08920190543593996
F002,F041,shaded patches,concrete_wall,C002,C011,False,0.06596245912414093,0.4794044665012407,0.5205955334987593,0.2803388833999634,0.7880893300248138,0.04282451811290923,0.19205955334987593,0.5684704088738987,0.511904776096344,0.53944667704231,378818,59003,44241,10068,6890.780593847177,38.274805773038736,44.32467635410504,0.3791548079036991,0.0,0.0,True,True,18.349112842062244,21.249447820379885,0.18176850840445327,30.163966038503975,0.2988078585365132,7.351042101323072,0.07282030305644245
F002,F035,shaded patches,small alley entrance,C002,C010,False,0.06736389228916982,0.5870967741935483,0.41290322580645167,0.2774387001991272,0.45186104218362283,0.009911206303810587,0.9220843672456576,0.5684704088738987,0.3212707968694823,0.42735575491110195,378818,59003,169150,31400,26346.048630212925,31.136752471746703,45.549945001387336,0.17548653172139914,0.0,0.0,True,True,18.280286935025483,26.742225775008045,0.10302757668804723,14.06948542209696,0.0792955271128208,28.710712700995224,0.16181338756246133
F010,F035,green_wall,small alley entrance,C004,C010,False,0.06594821428460625,0.47692307692307695,0.523076923076923,0.2774387001991272,0.45186104218362283,0.028399182604504872,0.47245657568238214,0.6875132593241605,0.3212707968694823,0.4699765235428341,378818,222384,169150,111222,99299.01324646664,37.83664280160482,79.14272092881752,0.11339203028753855,0.0,0.0,True,True,18.04516810538076,37.74498998143605,0.05407927598328762,17.096904849062625,0.051237440981044095,17.876170693363665,0.05357281033932343
F007,F034,roof_and_eaves,red_door_street,C007,C018,False,0.07045241917670522,0.7995037220843673,0.20049627791563274,0.2803388833999634,0.7880893300248138,0.019512176513671875,0.7270471464019851,0.7774307294325395,0.8333333730697632,0.8048968704660893,378818,225740,48527,32745,28917.540824353648,22.507636282235,37.91885041924192,0.12429989772718043,0.0,0.0,True,True,17.994938982968034,30.316262047344285,0.09937823088758693,17.738027998108773,0.09795942312196651,16.364112731252742,0.09037188594060512
F031,F060,road_edge,street_corner_shop,C001,C031,False,0.06989180506641719,0.7657568238213399,0.23424317617866008,0.2774387001991272,0.45186104218362283,0.023830731709798176,0.6089330024813896,0.5565476566553116,0.3880471537510554,0.46472221174795736,378818,28416,99128,9460,7435.816798568178,23.473912194558835,28.404931856333267,0.24074956348023518,1.2929170484457457e-169,1.8100838678240438e-168,True,True,17.97530844476639,21.75127039916736,0.18435562106699893,10.606946428360208,0.10878534865943133,14.294039832617216,0.1466003545361035
F033,F041,zebra_crossing,concrete_wall,C023,C011,False,0.06543276512231025,0.43622828784119105,0.563771712158809,0.2803388833999634,0.7880893300248138,0.007794698079427083,0.9513647642679901,1.0,0.511904776096344,0.7154752099802928,378818,99736,44241,16076,11647.863554530144,41.02965424137697,50.864401197550244,0.3221928756446021,0.0,0.0,True,True,17.898295820431937,22.188490646474772,0.14054964649707455,32.335032722236534,0.2539167675055226,39.03416733534474,0.30652294918645273
F035,F041,small alley entrance,concrete_wall,C010,C011,False,0.06739233953590185,0.5905707196029777,0.4094292803970223,0.2803388833999634,0.7880893300248138,0.018159412202380952,0.7697270471464019,0.3212707968694823,0.511904776096344,0.4055367496759897,378818,169150,44241,23931,19754.513117116927,29.715152035245563,42.5004836839246,0.1917882949278477,0.0,0.0,True,True,17.54889872056686,25.099541232689962,0.11326455134696714,23.41819425904216,0.1511463088562889,22.87255623159596,0.1476246379320555
F006,F062,small alley entrance,shaded alley,C006,C005,False,0.06893013260604684,0.6997518610421837,0.3002481389578163,0.2803388833999634,0.7880893300248138,0.023978339301215276,0.6034739454094293,0.8267045550876193,0.5,0.6429247837374211,378818,14523,20658,1491,791.9796155409722,24.838927439274094,26.04940011384481,0.6323708202490381,4.7314962727081305e-122,4.841977911563245e-121,True,True,17.38108570192381,18.22811620869538,0.44250265833803665,19.575293684152488,0.49836469605730643,14.989645541517271,0.3816193138574841
F012,F027,bamboo,car_top_heat,C011,C020,False,0.06774746156922588,0.6193548387096774,0.38064516129032255,0.2803388833999634,0.7880893300248138,0.020684242248535156,0.6903225806451613,0.27633877843618393,0.9444444179534912,0.5108684926261753,378818,85178,185347,47345,41675.65101447133,27.771030482840757,44.13737319640794,0.12754273107795977,0.0,0.0,True,True,17.20012210550137,27.336695657130083,0.07899420763538154,21.886052807320656,0.10051506548476431,19.17096943009007,0.088045627260269
F024,F044,road_edge,road_and_buildings,C018,C026,False,0.06730311590249848,0.5841191066997519,0.41588089330024813,0.27367761731147766,0.2682382133995037,0.026648627387152776,0.5275434243176179,0.4875000019868215,0.8246913684739007,0.6340639114233999,378818,48194,90371,14600,11497.183275345944,28.93745922856585,35.4968838065019,0.238910213946419,9.468352794192595e-264,2.1447414868643e-262,True,True,16.902922834750374,20.734408059678778,0.13955202075182888,7.762132363791484,0.06408484895188063,15.265766332489083,0.1260355123697486
F000,F042,red brick corner,Red-yellow glow street,C000,C025,False,0.06946149093740844,0.7349875930521091,0.26501240694789086,0.2803388833999634,0.7880893300248138,0.018117975305627892,0.771712158808933,0.4043114334344864,0.9285714626312256,0.6127251089214383,378818,62937,165096,31231,27429.12678911773,22.95575803598396,33.468427303748705,0.1298035019623781,2.682069181099601e-244,5.574279865048244e-243,True,True,16.87219734555446,24.59887882722175,0.09540396347706301,18.091187970790333,0.10229675489640518,17.71523759104469,0.10017094072034638
F017,F020,building facade,advertising_wall,C011,C013,False,0.0648635505942838,0.3930521091811414,0.6069478908188586,0.2803388833999634,0.7880893300248138,0.030448096139090403,0.4228287841191067,0.43739699572324753,0.6375811781202044,0.5280872009805446,378818,93953,30821,11352,7644.107230912998,42.40956136801684,51.02541174315646,0.39543752187209447,0.0,0.0,True,True,16.66916754514607,20.05564570748383,0.15542755202119046,33.422522805166615,0.3116400916788516,17.9319832682632,0.16720236656825035
F035,F062,small alley entrance,shaded alley,C010,C005,False,0.07167492295770639,0.8704714640198511,0.1295285359801489,0.2803388833999634,0.7880893300248138,0.03135463169642857,0.3935483870967742,0.3212707968694823,0.5,0.4007934610678437,378818,169150,20658,11052,9224.220337998722,19.03088594068041,26.307793427166676,0.18076977291529456,1.0508602231528054e-151,1.366796264436165e-150,True,True,16.565843146378878,22.900183459677592,0.1573549288801125,14.998038150769473,0.14246272922555223,7.4895744669774516,0.07114165256666431
F029,F056,electric_bike_parking,stone_wall_street,C022,C021,False,0.06774222180139007,0.6188585607940447,0.38114143920595533,0.2803388833999634,0.7880893300248138,0.0152891476949056,0.8337468982630273,0.39830395206809044,0.4911375728746255,0.4422917999297445,378818,225095,48836,33390,29018.52451573051,25.661993105371657,43.16242797642359,0.14031979570204228,0.0,0.0,True,True,15.881144120297,26.71143805786611,0.08683810681908026,20.223942953513742,0.11058453378404126,21.39560715485081,0.11699119443147941
F007,F058,roof_and_eaves,shaded alley,C007,C031,False,0.07565991751812018,0.9682382133995037,0.03176178660049633,0.2803388833999634,0.7880893300248138,0.022237951105291195,0.6531017369727047,0.7774307294325395,0.875,0.8247738406699573,378818,225740,269846,167299,160802.908098348,16.199634314217946,47.51397819794356,0.03960306818342578,0.0,0.0,True,True,15.685104986123678,46.00484936187984,0.038345203983058906,12.766758953339005,0.031210755471603045,10.58000930893837,0.025864832620043833
