unit_id,city,n_road_nodes,n_panos,road_length_m,dominant_basis_id,activation_entropy,mean_within_activation_variance,mean_boundary_contrast,unit_confidence,centroid_lat,centroid_lon,top_basis_ids,top_basis_weights,stability_score
unit_001928,Vienna,5,5,55.3,1,2.4593,0.0,0.04809,0.512,48.21064,16.363753,1|6|27|28|24,0.1887|0.0597|0.0420|0.0405|0.0388,
unit_001929,Vienna,12,12,169.4,1,2.7026,0.0,0.0,0.5,48.199813,16.329192,1|26|6|9|27,0.1337|0.1138|0.0994|0.0850|0.0835,
unit_001930,Vienna,15,15,249.8,1,2.7267,0.0,0.0,0.5,48.195782,16.324313,1|26|6|17|14,0.1885|0.0845|0.0715|0.0695|0.0656,
unit_001931,Vienna,16,16,287.7,1,2.6907,0.0,0.0,0.5,48.193956,16.319377,1|27|6|2|4,0.1689|0.0887|0.0732|0.0681|0.0680,
unit_001932,Vienna,8,8,126.1,27,2.6906,0.0,0.0,0.5,48.194602,16.323497,27|6|28|1|17,0.1441|0.1354|0.1078|0.0995|0.0625,
unit_001933,Vienna,6,6,81.7,27,2.7535,0.0,0.0,0.5,48.190948,16.325604,27|28|6|2|26,0.1371|0.1245|0.1209|0.0905|0.0665,
unit_001934,Vienna,12,20,214.6,1,2.6328,1e-05,0.0,0.5,48.192142,16.327447,1|4|27|26|6,0.1554|0.1302|0.0977|0.0922|0.0690,
unit_001935,Vienna,11,11,210.8,17,2.64,0.0,0.0,0.5,48.187304,16.303736,17|29|9|31|4,0.1198|0.1049|0.0787|0.0701|0.0671,
unit_001936,Vienna,7,7,109.8,27,2.731,0.0,0.0,0.5,48.202571,16.334598,27|4|9|28|15,0.1239|0.0904|0.0718|0.0662|0.0653,
unit_001937,Vienna,17,17,276.5,24,2.7107,0.0,0.16721,0.5417,48.21535,16.295073,24|26|16|9|4,0.1085|0.1067|0.1014|0.0996|0.0822,
unit_001938,Vienna,9,9,167.3,16,2.7448,0.0,0.0,0.5,48.215774,16.300485,16|24|26|9|4,0.1590|0.1277|0.1009|0.0887|0.0848,
unit_001939,Vienna,10,10,166.7,1,2.6794,0.0,0.10278,0.5257,48.219085,16.315596,1|6|27|28|24,0.1569|0.0807|0.0787|0.0699|0.0640,
unit_001940,Vienna,14,14,183.4,1,2.5783,0.0,0.0,0.5,48.217789,16.32133,1|6|28|2|27,0.1689|0.1212|0.0875|0.0675|0.0643,
unit_001941,Vienna,12,12,171.8,1,2.5894,0.0,0.0,0.5,48.21509,16.320637,1|26|4|27|17,0.1920|0.0900|0.0822|0.0665|0.0624,
