unit_id,city,n_road_nodes,n_panos,road_length_m,dominant_basis_id,activation_entropy,mean_within_activation_variance,mean_boundary_contrast,unit_confidence,centroid_lat,centroid_lon,top_basis_ids,top_basis_weights,stability_score
unit_001807,Vienna,12,12,233.4,5,2.808,0.0,0.0,0.5,48.215258,16.452697,5|19|30|15|18,0.1020|0.0891|0.0871|0.0544|0.0492,
unit_001808,Vienna,12,12,206.6,7,2.8724,0.0,0.0,0.5,48.216404,16.459148,7|8|5|19|18,0.1608|0.0787|0.0633|0.0589|0.0548,
unit_001809,Vienna,46,49,879.5,7,2.9354,3e-05,0.0,0.5,48.212591,16.460446,7|5|19|18|8,0.1486|0.1021|0.0715|0.0612|0.0566,
unit_001810,Vienna,9,9,173.8,7,2.872,0.0,0.0,0.5,48.214708,16.46212,7|19|5|8|12,0.1650|0.0689|0.0667|0.0529|0.0501,
unit_001811,Vienna,8,8,189.8,5,2.8854,0.0,0.0,0.5,48.210501,16.472267,5|19|30|7|15,0.1135|0.0922|0.0856|0.0590|0.0567,
unit_001812,Vienna,9,9,158.9,7,2.862,0.0,0.0,0.5,48.210836,16.470567,7|5|12|16|19,0.1343|0.0713|0.0639|0.0633|0.0442,
unit_001813,Vienna,12,12,238.2,7,2.8864,0.0,0.0,0.5,48.212069,16.476351,7|5|8|16|31,0.1337|0.1030|0.0905|0.0726|0.0475,
unit_001815,Vienna,8,8,175.3,5,2.8983,0.0,0.0,0.5,48.202297,16.453786,5|19|30|18|15,0.1148|0.1025|0.0957|0.0714|0.0630,
unit_001816,Vienna,23,23,429.6,5,3.0168,0.0,0.05323,0.5133,48.206669,16.447328,5|1|18|30|3,0.1394|0.1006|0.0696|0.0680|0.0628,
unit_001817,Vienna,15,22,319.0,5,3.1198,8e-05,0.05323,0.5133,48.207871,16.44553,5|9|30|27|12,0.1229|0.0820|0.0708|0.0675|0.0653,
unit_001818,Vienna,4,6,76.1,9,2.9912,0.0,0.07103,0.5177,48.211027,16.441724,9|5|6|28|15,0.1523|0.1146|0.0886|0.0677|0.0640,
unit_001820,Vienna,10,15,228.2,5,3.1253,0.00011,0.0,0.5,48.208026,16.445923,5|30|19|1|27,0.1254|0.0698|0.0695|0.0689|0.0635,
unit_001821,Vienna,10,14,234.0,5,3.1249,0.00011,0.05323,0.5133,48.207682,16.445554,5|9|30|27|19,0.1231|0.0741|0.0700|0.0657|0.0641,
unit_001822,Vienna,4,8,76.5,5,2.9937,0.0,0.0,0.5,48.204468,16.433276,5|1|31|3|25,0.1288|0.1247|0.0749|0.0715|0.0641,
unit_001823,Vienna,7,7,152.9,9,2.9727,0.0,0.0,0.5,48.207906,16.438296,9|26|5|22|12,0.1727|0.0884|0.0830|0.0598|0.0540,
unit_001824,Vienna,22,29,488.1,9,3.1089,5e-05,0.0,0.5,48.212847,16.438331,9|17|5|18|12,0.1024|0.0923|0.0821|0.0722|0.0653,
unit_001825,Vienna,8,14,180.3,9,2.998,6e-05,0.0,0.5,48.210592,16.441517,9|5|6|26|12,0.1635|0.1054|0.0796|0.0787|0.0580,
unit_001826,Vienna,3,3,52.1,9,3.1147,0.0,0.0,0.5,48.210418,16.443355,9|5|26|15|18,0.1397|0.1116|0.0785|0.0643|0.0603,
unit_001827,Vienna,8,8,178.4,9,2.9765,0.0,0.0,0.5,48.216222,16.445705,9|5|12|6|17,0.1564|0.0771|0.0754|0.0682|0.0639,
unit_001828,Vienna,8,16,178.4,9,3.09,0.0,0.0,0.5,48.211378,16.443184,9|5|26|18|15,0.1544|0.1135|0.0856|0.0764|0.0609,
unit_001829,Vienna,12,12,231.5,9,3.0641,0.0,0.0,0.5,48.218396,16.430144,9|17|18|5|20,0.0999|0.0925|0.0742|0.0720|0.0688,
unit_001830,Vienna,16,20,326.1,7,2.8367,2e-05,0.0,0.5,48.214946,16.440934,7|12|5|31|19,0.1281|0.1210|0.0839|0.0595|0.0468,
unit_001832,Vienna,3,3,50.7,9,3.0684,0.0,0.0,0.5,48.213036,16.439005,9|17|5|18|6,0.1043|0.1014|0.0849|0.0817|0.0695,
unit_001833,Vienna,14,14,239.7,9,2.9638,0.0,0.21744,0.5541,48.217449,16.446904,9|12|6|5|3,0.1715|0.0826|0.0700|0.0697|0.0506,
unit_001834,Vienna,7,7,155.2,9,2.9765,0.0,0.07297,0.5182,48.215702,16.445901,9|5|12|6|17,0.1564|0.0771|0.0754|0.0682|0.0639,
unit_001835,Vienna,13,14,285.6,5,3.1105,0.0,0.28967,0.5719,48.217924,16.448241,5|3|30|31|10,0.1291|0.0757|0.0749|0.0647|0.0617,
unit_001836,Vienna,12,12,188.2,31,2.9447,0.0,0.0,0.5,48.222991,16.450503,31|12|5|7|16,0.1296|0.0793|0.0759|0.0702|0.0490,
unit_001837,Vienna,12,24,232.4,1,3.0169,0.0,0.0,0.5,48.220409,16.449688,1|5|12|28|31,0.1166|0.1132|0.0936|0.0704|0.0669,
unit_001838,Vienna,9,9,171.7,31,2.935,0.0,0.0,0.5,48.228438,16.456411,31|1|5|8|30,0.0929|0.0905|0.0709|0.0625|0.0577,
unit_001839,Vienna,8,8,133.9,31,2.9011,0.0,0.0,0.5,48.226655,16.456089,31|5|8|10|16,0.1595|0.0666|0.0579|0.0452|0.0437,
