unit_id,city,n_road_nodes,n_panos,road_length_m,dominant_basis_id,activation_entropy,mean_within_activation_variance,mean_boundary_contrast,unit_confidence,centroid_lat,centroid_lon,top_basis_ids,top_basis_weights,stability_score
unit_000000,HongKong,13,13,211.1,29,2.8392,0.0,0.0,0.5,22.250506,114.171595,29|3|20|22|13,0.1747|0.1273|0.1157|0.1078|0.1037,
unit_000001,HongKong,55,55,1216.9,21,2.6881,0.0,0.0,0.5,22.312915,114.170711,21|17|3|29|30,0.1897|0.1323|0.1290|0.1108|0.0720,
unit_000002,HongKong,8,8,132.6,21,2.6911,0.0,0.0,0.5,22.29871,114.169394,21|3|25|0|29,0.1695|0.1365|0.1041|0.0977|0.0932,
unit_000003,HongKong,51,51,947.8,3,2.896,0.0,0.0,0.5,22.277942,114.167065,3|25|29|20|17,0.1983|0.1604|0.1501|0.1146|0.1077,
unit_000004,HongKong,43,43,850.8,3,2.8007,0.0,0.0,0.5,22.27764,114.171576,3|21|29|17|0,0.1668|0.1635|0.1296|0.1184|0.0958,
unit_000005,HongKong,139,154,2820.3,21,2.7481,8e-05,0.0,0.5,22.277328,114.174809,21|3|20|0|27,0.1832|0.1255|0.0973|0.0947|0.0896,
unit_000006,HongKong,40,40,857.0,3,2.8294,0.0,0.0,0.5,22.279186,114.174431,3|20|29|10|0,0.1753|0.1418|0.1396|0.1257|0.1210,
unit_000007,HongKong,8,8,177.3,0,2.792,0.0,0.0,0.5,22.271942,114.178018,0|25|10|27|30,0.1674|0.1596|0.1204|0.1110|0.1000,
unit_000008,HongKong,4,4,75.2,13,2.8356,0.0,0.0,0.5,22.269621,114.233087,13|25|27|29|3,0.1569|0.1476|0.1104|0.1042|0.0980,
unit_000009,HongKong,4,4,75.2,13,2.8356,0.0,0.0,0.5,22.269621,114.233087,13|25|27|29|3,0.1569|0.1476|0.1104|0.1042|0.0980,
unit_000010,HongKong,28,28,506.9,13,2.8356,0.0,0.0,0.5,22.269214,114.233686,13|25|27|29|3,0.1569|0.1476|0.1104|0.1042|0.0980,
unit_000011,HongKong,8,8,182.7,0,2.7714,0.0,0.0,0.5,22.261631,114.189921,0|10|27|8|26,0.1608|0.1346|0.1329|0.1164|0.0929,
unit_000012,HongKong,69,77,1323.6,3,2.76,1e-05,0.37243,0.592,22.281895,114.174063,3|2|13|20|0,0.1990|0.1596|0.1271|0.1245|0.1176,
unit_000013,HongKong,19,19,318.0,20,2.8805,0.0,0.0,0.5,22.279224,114.17028,20|26|3|2|10,0.1466|0.1173|0.1059|0.1054|0.1054,
unit_000014,HongKong,51,95,1142.6,21,2.8352,5e-05,0.0,0.5,22.279559,114.181057,21|17|3|0|20,0.1766|0.1533|0.1430|0.1202|0.0888,
unit_000015,HongKong,51,51,733.5,21,2.7848,0.0,0.0,0.5,22.283839,114.220466,21|3|17|15|27,0.1479|0.1212|0.1149|0.0924|0.0888,
unit_000016,HongKong,32,32,588.6,21,2.7831,0.0,0.0,0.5,22.277397,114.178618,21|3|9|30|20,0.1291|0.1221|0.1107|0.1019|0.0869,
unit_000017,HongKong,6,6,129.0,25,2.8405,0.0,0.0,0.5,22.274342,114.164218,25|8|0|26|10,0.1596|0.1389|0.1348|0.1344|0.1297,
unit_000018,HongKong,33,48,538.4,25,2.7776,2e-05,0.09381,0.5234,22.257373,114.193173,25|22|8|17|30,0.1574|0.1442|0.0843|0.0819|0.0801,
unit_000019,HongKong,48,48,860.2,3,2.8724,0.0,0.0,0.5,22.263386,114.237298,3|10|0|22|20,0.1549|0.1374|0.1326|0.1217|0.1207,
unit_000020,HongKong,9,9,176.0,30,2.8311,0.0,0.0,0.5,22.334513,114.239299,30|0|26|13|10,0.1612|0.1406|0.1092|0.1004|0.0999,
unit_000021,HongKong,20,20,393.3,15,2.6617,0.0,0.0,0.5,22.315581,114.239648,15|0|20|25|2,0.1613|0.1027|0.1000|0.0970|0.0953,
