archetype_id,region_id,region_row,region_column,element_id,element_name,within_region_share,equal_weight_canvas_share
A02,R32,2,1,F022,tree_canopy_and_road,3.267283093367737e-05,3.6303145481863744e-06
A02,R32,2,1,F023,street_corner_cafe,0.004179240899910023,0.00046436009999000253
A02,R32,2,1,F024,road_edge,0.005938769152791034,0.0006598632391990038
A02,R32,2,1,F025,shaded alley,0.0,0.0
A02,R32,2,1,F026,tree_shadows,4.228248654576316e-05,4.698054060640351e-06
A02,R32,2,1,F027,car_top_heat,0.026319901280408543,0.0029244334756009494
A02,R32,2,1,F028,red_car_street,0.0037054849599493325,0.00041172055110548137
A02,R32,2,1,F029,electric_bike_parking,0.1314908869479905,0.014610098549776723
A02,R32,2,1,F030,stone_wall_and_shadows,3.9399589821863815e-05,4.377732202429313e-06
A02,R32,2,1,F031,road_edge,0.0053650727889874425,0.0005961191987763825
A02,R32,2,1,F032,tree-lined walk,1.9219312029643615e-06,2.135479114404846e-07
A02,R32,2,1,F033,zebra_crossing,0.1377035130112971,0.015300390334588566
A02,R32,2,1,F034,red_door_street,0.010049780335679912,0.0011166422595199903
A02,R32,2,1,F035,small alley entrance,0.05578794171168591,0.006198660190187323
A02,R32,2,1,F036,pedestrian walk,0.2179459855176666,0.024216220613074067
A02,R32,2,1,F037,street_corner_shops,2.1141243474249588e-05,2.3490270526943986e-06
A02,R32,2,1,F038,red-yellow hotspot,4.5165383591851315e-05,5.018375954650146e-06
A02,R32,2,1,F039,red car corner,0.0021016322981062645,0.00023351469978958494
A02,R32,2,1,F040,cobblestone,0.058853429801386505,0.006539269977931834
A02,R32,2,1,F041,concrete_wall,3.55557274964823e-05,3.9506363884980336e-06
A02,R32,2,1,F042,Red-yellow glow street,0.02084047054974552,0.0023156078388606133
A02,R32,2,1,F043,tree_shadows,0.000174895741483437,1.9432860164826336e-05
A02,R32,2,1,F044,road_and_buildings,1.633641522519707e-05,1.8151572472441192e-06
A02,R32,2,1,F045,underpass glow,0.00767715538451454,0.00085301726494606
A02,R32,2,1,F046,window_heat_zone,0.00016144222225721443,1.7938024695246048e-05
A02,R32,2,1,F047,underpass,0.004013954188347989,0.0004459949098164432
A02,R32,2,1,F048,shaded path,0.0,0.0
A02,R32,2,1,F049,red_wall_yellow_wall,0.00048720956365663705,5.413439596184856e-05
A02,R32,2,1,F050,greenery_and_water,0.0011589249488120163,0.0001287694387568907
A02,R32,2,1,F051,zebra_crossing,0.01838231486015978,0.0020424794289066422
A02,R32,2,1,F052,palm_tree_street,0.0003661278971449574,4.0680877460550823e-05
A02,R32,2,1,F053,road_marking,0.05402549812427198,0.006002833124919109
A02,R32,2,1,F054,highlighted_lane,0.06902812237545368,0.007669791375050409
A02,R32,2,1,F055,small alley entrance,0.00037285465724135194,4.14282952490391e-05
A02,R32,2,1,F056,stone_wall_street,1.9219312029643615e-06,2.135479114404846e-07
A02,R32,2,1,F057,streetlight illumination,0.00023735850549923157,2.6373167277692396e-05
A02,R32,2,1,F058,shaded alley,0.0007370606154508134,8.189562393897926e-05
A02,R32,2,1,F059,road_edge,0.012489675390249772,0.0013877417100277524
A02,R32,2,1,F060,street_corner_shop,0.015101579357828486,0.0016779532619809428
A02,R32,2,1,F061,sunlit street,6.726759210375266e-06,7.474176900416962e-07
A02,R32,2,1,F062,shaded alley,0.00025465588737302446,2.8295098597002717e-05
A02,R32,2,1,F063,blue_wall_graffiti,9.897945727485343e-05,1.0997717474983715e-05
A02,R33,2,2,F000,red brick corner,0.00307662764948671,0.0003418475166096344
A02,R33,2,2,F001,shaded_corner,0.0005758105619886397,6.397895133207108e-05
A02,R33,2,2,F002,shaded patches,0.00021294997535531836,2.366110837281315e-05
A02,R33,2,2,F003,building facade,0.0008448808952850693,9.387565503167436e-05
A02,R33,2,2,F004,highlighted_buildings,0.0,0.0
A02,R33,2,2,F005,palm_trees_and_buildings,0.004484248441283681,0.0004982498268092979
A02,R33,2,2,F006,small alley entrance,0.017350425893005422,0.0019278250992228246
A02,R33,2,2,F007,roof_and_eaves,4.612634887114468e-06,5.125149874571631e-07
A02,R33,2,2,F008,stone_wall_and_retaining_wall,0.018672711773067258,0.0020747457525630286
A02,R33,2,2,F009,highlighted road,0.002500817004373355,0.0002778685560414839
A02,R33,2,2,F010,green_wall,9.14839252611036e-05,1.0164880584567068e-05
A02,R33,2,2,F011,road_edge,0.02262573292557784,0.002513970325064204
A02,R33,2,2,F012,bamboo,0.0005304530039634434,5.893922266260482e-05
A02,R33,2,2,F013,tree-lined_driveway,7.149584075027424e-05,7.943982305586028e-06
A02,R33,2,2,F014,road_edge,0.0032080877150946676,0.0003564541905660742
A02,R33,2,2,F015,tree_shade_street,6.303934313504223e-05,7.004371459449138e-06
A02,R33,2,2,F016,construction scaffolding,0.000438969079991095,4.877434222123278e-05
A02,R33,2,2,F017,building facade,3.690107909691574e-05,4.1001198996573046e-06
A02,R33,2,2,F018,small alley flowerbed,0.004449655371121611,0.0004944061523468457
A02,R33,2,2,F019,road_and_building,0.005646633788929258,0.0006274037543254731
A02,R33,2,2,F020,advertising_wall,0.025535536443066116,0.0028372818270073464
A02,R33,2,2,F021,road_and_building,0.17637942132452933,0.019597713480503258
A02,R33,2,2,F022,tree_canopy_and_road,0.0011408583749671975,0.00012676204166302195
A02,R33,2,2,F023,street_corner_cafe,0.03218310801960106,0.0035759008910667845
A02,R33,2,2,F024,road_edge,0.04878320080132729,0.005420355644591921
A02,R33,2,2,F025,shaded alley,0.0001191597307175246,1.3239970079724957e-05
A02,R33,2,2,F026,tree_shadows,2.0756856992015105e-05,2.306317443557234e-06
A02,R33,2,2,F027,car_top_heat,0.00041206202800671954,4.578466977852439e-05
A02,R33,2,2,F028,red_car_street,0.005972593534885388,0.0006636215038761542
A02,R33,2,2,F029,electric_bike_parking,0.04199109530339398,0.004665677255932665
A02,R33,2,2,F030,stone_wall_and_shadows,0.0014729681113257896,0.00016366312348064328
A02,R33,2,2,F031,road_edge,0.0010001731004786974,0.00011113034449763306
A02,R33,2,2,F032,tree-lined walk,2.306317443557234e-06,2.5625749372858154e-07
A02,R33,2,2,F033,zebra_crossing,0.0589209904250249,0.006546776713891655
A02,R33,2,2,F034,red_door_street,0.0623297324491004,0.006925525827677822
A02,R33,2,2,F035,small alley entrance,0.004572659045436646,0.0005080732272707385
A02,R33,2,2,F036,pedestrian walk,0.049169898263399694,0.005463322029266633
A02,R33,2,2,F037,street_corner_shops,0.010396107180372222,0.001155123020041358
A02,R33,2,2,F038,red-yellow hotspot,0.00062731843389387,6.970204821043e-05
A02,R33,2,2,F039,red car corner,0.009372872966822004,0.0010414303296468893
A02,R33,2,2,F040,cobblestone,0.07935726505141413,0.008817473894601571
A02,R33,2,2,F041,concrete_wall,0.0,0.0
A02,R33,2,2,F042,Red-yellow glow street,0.0007803040258746069,8.670044731940077e-05
A02,R33,2,2,F043,tree_shadows,3.613230661573e-05,4.014700735081111e-06
A02,R33,2,2,F044,road_and_buildings,0.00041129329064411486,4.569925451601276e-05
A02,R33,2,2,F045,underpass glow,0.00021448751741799047,2.383194637977672e-05
A02,R33,2,2,F046,window_heat_zone,0.006962772166852866,0.0007736413518725406
A02,R33,2,2,F047,underpass,0.0018181468497002569,0.00020201631663336188
A02,R33,2,2,F048,shaded path,7.149584075027424e-05,7.943982305586028e-06
A02,R33,2,2,F049,red_wall_yellow_wall,0.0018389038797076665,0.00020432265330085184
A02,R33,2,2,F050,greenery_and_water,0.0005412158525298696,6.013509472554106e-05
A02,R33,2,2,F051,zebra_crossing,0.026560316508572983,0.0029511462787303313
A02,R33,2,2,F052,palm_tree_street,0.008461109481376605,0.0009401232757085116
A02,R33,2,2,F053,road_marking,0.06819392230751692,0.007577102478612991
A02,R33,2,2,F054,highlighted_lane,0.13998875995832546,0.015554306662036162
A02,R33,2,2,F055,small alley entrance,0.0015413888611847542,0.00017126542902052826
A02,R33,2,2,F056,stone_wall_street,0.0008302742365073028,9.225269294525586e-05
A02,R33,2,2,F057,streetlight illumination,9.148392558329242e-05,1.0164880620365825e-05
A02,R33,2,2,F058,shaded alley,0.012235779912141712,0.001359531101349079
A02,R33,2,2,F059,road_edge,0.0004335876684343402,4.8176407603815576e-05
A02,R33,2,2,F060,street_corner_shop,0.03303414059226924,0.003670460065807693
A02,R33,2,2,F061,sunlit street,7.995233868769507e-05,8.883593187521675e-06
A02,R33,2,2,F062,shaded alley,0.0012284982390318724,0.00013649980433687471
A02,R33,2,2,F063,blue_wall_graffiti,0.0,0.0
A03,R11,0,0,F000,red brick corner,0.00023978158127899312,2.6642397919888124e-05
A03,R11,0,0,F001,shaded_corner,0.00010683338175115505,1.1870375750128338e-05
A03,R11,0,0,F002,shaded patches,0.03483557808891169,0.0038706197876568547
A03,R11,0,0,F003,building facade,0.0003054643302851661,3.3940481142796236e-05
A03,R11,0,0,F004,highlighted_buildings,0.06762550414464662,0.0075139449049607355
A03,R11,0,0,F005,palm_trees_and_buildings,7.122225472187301e-06,7.91358385798589e-07
A03,R11,0,0,F006,small alley entrance,1.5827167715971778e-06,1.758574190663531e-07
A03,R11,0,0,F007,roof_and_eaves,0.05860797623228047,0.006511997359142274
A03,R11,0,0,F008,stone_wall_and_retaining_wall,0.0019206267966950495,0.00021340297741056106
A03,R11,0,0,F009,highlighted road,0.03531831157757947,0.0039242568419532746
A03,R11,0,0,F010,green_wall,0.16247367474934035,0.018052630527704484
A03,R11,0,0,F011,road_edge,0.0003410754559878303,3.7897272887536705e-05
A03,R11,0,0,F012,bamboo,0.0023234284817167175,0.00025815872019074637
A03,R11,0,0,F013,tree-lined_driveway,0.006843666361904808,0.0007604073735449786
A03,R11,0,0,F014,road_edge,0.0,0.0
A03,R11,0,0,F015,tree_shade_street,0.06316303271965812,0.00701811474662868
A03,R11,0,0,F016,construction scaffolding,0.01942547269132203,0.0021583858545913366
A03,R11,0,0,F017,building facade,0.003785067635530456,0.0004205630706144951
A03,R11,0,0,F018,small alley flowerbed,0.0,0.0
A03,R11,0,0,F019,road_and_building,9.891979789316916e-05,1.0991088654796573e-05
A03,R11,0,0,F020,advertising_wall,0.0,0.0
A03,R11,0,0,F021,road_and_building,0.001300201807967814,0.00014446686755197933
A03,R11,0,0,F022,tree_canopy_and_road,0.023713046386151067,0.002634782931794563
A03,R11,0,0,F023,street_corner_cafe,0.00024690380973607054,2.7433756637341174e-05
A03,R11,0,0,F024,road_edge,2.3740751573957667e-06,2.6378612859952965e-07
A03,R11,0,0,F025,shaded alley,0.006258063164249953,0.0006953403515833281
A03,R11,0,0,F026,tree_shadows,2.3740751573957667e-06,2.6378612859952965e-07
A03,R11,0,0,F027,car_top_heat,0.0014766746404441219,0.00016407496004934688
A03,R11,0,0,F028,red_car_street,4.748150314791533e-06,5.275722571990593e-07
A03,R11,0,0,F029,electric_bike_parking,0.00015589758906779807,1.7321954340866453e-05
A03,R11,0,0,F030,stone_wall_and_shadows,0.002862343596836888,0.0003180381774263209
A03,R11,0,0,F031,road_edge,0.0,0.0
A03,R11,0,0,F032,tree-lined walk,0.004284415281415799,0.0004760461423795333
A03,R11,0,0,F033,zebra_crossing,0.0,0.0
A03,R11,0,0,F034,red_door_street,0.00045819648779969665,5.091072086663296e-05
A03,R11,0,0,F035,small alley entrance,0.0001915087247200961,2.127874719112179e-05
A03,R11,0,0,F036,pedestrian walk,0.014998611247165002,0.0016665123607961113
A03,R11,0,0,F037,street_corner_shops,0.002851264455065285,0.00031680716167392057
A03,R11,0,0,F038,red-yellow hotspot,2.1366676416561904e-05,2.374075157395767e-06
A03,R11,0,0,F039,red car corner,0.0,0.0
A03,R11,0,0,F040,cobblestone,3.798520251833227e-05,4.220578057592474e-06
A03,R11,0,0,F041,concrete_wall,0.00010920745657689635,1.2134161841877373e-05
A03,R11,0,0,F042,Red-yellow glow street,0.03291573984911722,0.003657304427679691
A03,R11,0,0,F043,tree_shadows,0.04400662105037146,0.0048896245611523845
A03,R11,0,0,F044,road_and_buildings,0.016218097594449126,0.0018020108438276808
A03,R11,0,0,F045,underpass glow,0.028377307989951746,0.0031530342211057495
A03,R11,0,0,F046,window_heat_zone,0.0017615636825474262,0.00019572929806082514
A03,R11,0,0,F047,underpass,0.0018019231088043522,0.00020021367875603914
A03,R11,0,0,F048,shaded path,0.0038934839605732044,0.00043260932895257826
A03,R11,0,0,F049,red_wall_yellow_wall,0.0010509239058283158,0.00011676932286981287
A03,R11,0,0,F050,greenery_and_water,0.0005856051786269445,6.50672420696605e-05
A03,R11,0,0,F051,zebra_crossing,0.008943932462366166,0.0009937702735962407
A03,R11,0,0,F052,palm_tree_street,0.0018035058000385562,0.00020038953333761735
A03,R11,0,0,F053,road_marking,0.013703951302644445,0.0015226612558493827
A03,R11,0,0,F054,highlighted_lane,0.0054105174591501624,0.0006011686065722403
A03,R11,0,0,F055,small alley entrance,0.0015819253482071052,0.0001757694831341228
A03,R11,0,0,F056,stone_wall_street,7.043089500945658e-05,7.825655001050731e-06
A03,R11,0,0,F057,streetlight illumination,0.21807298247835782,0.024230331386484203
A03,R11,0,0,F058,shaded alley,0.062238719720134436,0.006915413302237159
A03,R11,0,0,F059,road_edge,3.402841058933932e-05,3.7809345099265916e-06
A03,R11,0,0,F060,street_corner_shop,0.0006196335981709544,6.884817757455048e-05
A03,R11,0,0,F061,sunlit street,0.03933445811071201,0.004370495345634668
A03,R11,0,0,F062,shaded alley,0.0010438016740546938,0.00011597796378385487
A03,R11,0,0,F063,blue_wall_graffiti,0.00013215684479023852,1.4684093865582059e-05
A03,R12,0,1,F000,red brick corner,0.0,0.0
A03,R12,0,1,F001,shaded_corner,0.0010515175421891708,0.00011683528246546343
A03,R12,0,1,F002,shaded patches,0.004979624934204114,0.0005532916593560126
A03,R12,0,1,F003,building facade,1.978395972787834e-05,2.1982177475420376e-06
A03,R12,0,1,F004,highlighted_buildings,0.00039271159878672253,4.3634622087413615e-05
A03,R12,0,1,F005,palm_trees_and_buildings,0.00010980097694160399,1.220010854906711e-05
A03,R12,0,1,F006,small alley entrance,1.0881177804730598e-05,1.2090197560811776e-06
A03,R12,0,1,F007,roof_and_eaves,0.06534054973838364,0.007260061082042627
A03,R12,0,1,F008,stone_wall_and_retaining_wall,0.023455863390839417,0.002606207043426602
A03,R12,0,1,F009,highlighted road,0.002918134493707546,0.0003242371659675051
A03,R12,0,1,F010,green_wall,0.0047530995657781685,0.000528122173975352
A03,R12,0,1,F011,road_edge,0.00022059115178254258,2.4510127975838064e-05
A03,R12,0,1,F012,bamboo,0.06650086696923466,0.007388985218803851
A03,R12,0,1,F013,tree-lined_driveway,0.0003303921263196517,3.671023625773908e-05
A03,R12,0,1,F014,road_edge,8.902781840234126e-06,9.891979822482362e-07
A03,R12,0,1,F015,tree_shade_street,0.0005677996452928594,6.308884947698438e-05
A03,R12,0,1,F016,construction scaffolding,0.0011148261292273933,0.0001238695699141548
A03,R12,0,1,F017,building facade,0.027210868454911545,0.003023429828323505
A03,R12,0,1,F018,small alley flowerbed,0.0,0.0
A03,R12,0,1,F019,road_and_building,0.020917583905381235,0.002324175989486804
A03,R12,0,1,F020,advertising_wall,0.00027796463541624925,3.088495949069436e-05
A03,R12,0,1,F021,road_and_building,6.42978696752715e-05,7.144207741696834e-06
A03,R12,0,1,F022,tree_canopy_and_road,0.003410755995942116,0.00037897288843801287
A03,R12,0,1,F023,street_corner_cafe,0.0,0.0
A03,R12,0,1,F024,road_edge,4.945989911241181e-06,5.495544345823535e-07
A03,R12,0,1,F025,shaded alley,7.023305723710647e-05,7.803673026345163e-06
A03,R12,0,1,F026,tree_shadows,0.0017696752050836316,0.00019663057834262574
A03,R12,0,1,F027,car_top_heat,0.00025818067519088915,2.8686741687876574e-05
A03,R12,0,1,F028,red_car_street,0.02597337916327736,0.002885931018141929
A03,R12,0,1,F029,electric_bike_parking,0.0053030921763372015,0.0005892324640374668
A03,R12,0,1,F030,stone_wall_and_shadows,2.967593946744709e-06,3.2973266074941207e-07
A03,R12,0,1,F031,road_edge,0.00027697543668777844,3.077504852086427e-05
A03,R12,0,1,F032,tree-lined walk,0.0,0.0
A03,R12,0,1,F033,zebra_crossing,0.0034809885677200064,0.00038677650752444513
A03,R12,0,1,F034,red_door_street,5.044909833836427e-05,5.605455370929363e-06
A03,R12,0,1,F035,small alley entrance,0.00013354172942761143,1.4837969936401269e-05
A03,R12,0,1,F036,pedestrian walk,0.02083845280150045,0.002315383644611161
A03,R12,0,1,F037,street_corner_shops,5.4405889604048296e-05,6.0450988448942554e-06
A03,R12,0,1,F038,red-yellow hotspot,0.0,0.0
A03,R12,0,1,F039,red car corner,0.0,0.0
A03,R12,0,1,F040,cobblestone,0.0001740988455389985,1.9344316170999832e-05
A03,R12,0,1,F041,concrete_wall,0.0023285723279729584,0.00025873025866366203
A03,R12,0,1,F042,Red-yellow glow street,0.07931992103720203,0.008813324559689115
A03,R12,0,1,F043,tree_shadows,0.024569704895185,0.002729967210576111
A03,R12,0,1,F044,road_and_buildings,0.011109689041793509,0.0012344098935326122
A03,R12,0,1,F045,underpass glow,0.09640137925116124,0.010711264361240138
A03,R12,0,1,F046,window_heat_zone,0.004234758037120825,0.0004705286707912027
A03,R12,0,1,F047,underpass,0.02011040054211273,0.0022344889491236366
A03,R12,0,1,F048,shaded path,0.000130574134983385,1.4508237220376113e-05
A03,R12,0,1,F049,red_wall_yellow_wall,0.0,0.0
A03,R12,0,1,F050,greenery_and_water,1.9783959644964724e-06,2.1982177383294138e-07
A03,R12,0,1,F051,zebra_crossing,0.00010386578929685541,1.1540643255206157e-05
A03,R12,0,1,F052,palm_tree_street,0.04187276494572359,0.004652529438413732
A03,R12,0,1,F053,road_marking,8.50710275512253e-05,9.45233639458059e-06
A03,R12,0,1,F054,highlighted_lane,0.012882331117568422,0.0014313701241742691
A03,R12,0,1,F055,small alley entrance,1.8794761579802873e-05,2.088306842200319e-06
A03,R12,0,1,F056,stone_wall_street,4.945989911241181e-06,5.495544345823535e-07
A03,R12,0,1,F057,streetlight illumination,0.4242927896694874,0.047143643296609715
A03,R12,0,1,F058,shaded alley,1.9783959644964724e-06,2.1982177383294138e-07
A03,R12,0,1,F059,road_edge,1.0881177804730598e-05,1.2090197560811776e-06
A03,R12,0,1,F060,street_corner_shop,0.0,0.0
A03,R12,0,1,F061,sunlit street,0.00012859573901888855,1.4288415446543172e-05
A03,R12,0,1,F062,shaded alley,0.0002977485953928684,3.308317726587426e-05
A03,R12,0,1,F063,blue_wall_graffiti,4.5503107680900554e-05,5.055900853433395e-06
A03,R13,0,2,F000,red brick corner,0.0017346576947646778,0.00019273974386274198
A03,R13,0,2,F001,shaded_corner,2.5323468345554844e-05,2.8137187050616494e-06
A03,R13,0,2,F002,shaded patches,0.005710441808127132,0.0006344935342363481
A03,R13,0,2,F003,building facade,0.007453012564394022,0.0008281125071548913
A03,R13,0,2,F004,highlighted_buildings,0.008530842336287899,0.0009478713706986555
A03,R13,0,2,F005,palm_trees_and_buildings,0.00297471641266638,0.00033052404585181996
A03,R13,0,2,F006,small alley entrance,0.00023819886782394054,2.6466540869326727e-05
A03,R13,0,2,F007,roof_and_eaves,0.0024524199619478894,0.0002724911068830988
A03,R13,0,2,F008,stone_wall_and_retaining_wall,0.02666797721970375,0.0029631085799670834
A03,R13,0,2,F009,highlighted road,0.003437660923425555,0.00038196232482506166
A03,R13,0,2,F010,green_wall,0.0030206155535813153,0.00033562395039792394
A03,R13,0,2,F011,road_edge,0.0,0.0
A03,R13,0,2,F012,bamboo,0.012082457530037668,0.0013424952811152964
A03,R13,0,2,F013,tree-lined_driveway,0.00112531162361063,0.00012503462484562557
A03,R13,0,2,F014,road_edge,3.402841058933932e-05,3.7809345099265916e-06
A03,R13,0,2,F015,tree_shade_street,0.001014521395870805,0.00011272459954120057
A03,R13,0,2,F016,construction scaffolding,0.0031329883365770156,0.00034810981517522396
A03,R13,0,2,F017,building facade,0.0035808973242238175,0.00039787748046931303
A03,R13,0,2,F018,small alley flowerbed,0.0,0.0
A03,R13,0,2,F019,road_and_building,0.04780038850806414,0.0053111542786737935
A03,R13,0,2,F020,advertising_wall,0.001392790825668063,0.00015475453618534035
A03,R13,0,2,F021,road_and_building,0.04326038554600296,0.00480670950511144
A03,R13,0,2,F022,tree_canopy_and_road,0.1755991482043188,0.019511016467146532
A03,R13,0,2,F023,street_corner_cafe,0.0013817117459158444,0.0001535235273239827
A03,R13,0,2,F024,road_edge,0.0007581213359166294,8.42357039907366e-05
A03,R13,0,2,F025,shaded alley,0.035983825442873346,0.003998202826985927
A03,R13,0,2,F026,tree_shadows,0.0005840224648402375,6.489138498224861e-05
A03,R13,0,2,F027,car_top_heat,1.5827167715971778e-06,1.758574190663531e-07
A03,R13,0,2,F028,red_car_street,0.03593952279598794,0.003993280310665326
A03,R13,0,2,F029,electric_bike_parking,0.00040280138785927144,4.475570976214127e-05
A03,R13,0,2,F030,stone_wall_and_shadows,0.0003735211508005358,4.150235008894843e-05
A03,R13,0,2,F031,road_edge,6.330867086388712e-05,7.034296762654124e-06
A03,R13,0,2,F032,tree-lined walk,0.000292011226781993,3.2445691864665885e-05
A03,R13,0,2,F033,zebra_crossing,0.00286234342371326,0.0003180381581903622
A03,R13,0,2,F034,red_door_street,0.0026573815477317483,0.0002952646164146387
A03,R13,0,2,F035,small alley entrance,7.913583857985889e-07,8.792870953317654e-08
A03,R13,0,2,F036,pedestrian walk,0.0006663237290035838,7.403596988928708e-05
A03,R13,0,2,F037,street_corner_shops,0.022109754732317084,0.0024566394147018983
A03,R13,0,2,F038,red-yellow hotspot,0.0007684089405406796,8.537877117118662e-05
A03,R13,0,2,F039,red car corner,1.5827167715971778e-06,1.758574190663531e-07
A03,R13,0,2,F040,cobblestone,0.002021920814346959,0.00022465786826077324
A03,R13,0,2,F041,concrete_wall,5.935187860323972e-05,6.594653178137746e-06
A03,R13,0,2,F042,Red-yellow glow street,0.0035832710067023317,0.00039814122296692576
A03,R13,0,2,F043,tree_shadows,0.0009037312095877877,0.00010041457884308752
A03,R13,0,2,F044,road_and_buildings,0.06315590294473546,0.007017322549415051
A03,R13,0,2,F045,underpass glow,0.0007810706975976148,8.678563306640165e-05
A03,R13,0,2,F046,window_heat_zone,0.0717468879651444,0.007971876440571601
A03,R13,0,2,F047,underpass,0.006121157117136976,0.0006801285685707751
A03,R13,0,2,F048,shaded path,0.0005507854530985409,6.119838367761566e-05
A03,R13,0,2,F049,red_wall_yellow_wall,0.0005951015256881521,6.612239174312801e-05
A03,R13,0,2,F050,greenery_and_water,4.194199444732521e-05,4.660221605258357e-06
A03,R13,0,2,F051,zebra_crossing,0.00015985439160973375,1.7761599067748196e-05
A03,R13,0,2,F052,palm_tree_street,0.1313194958724903,0.014591055096943369
A03,R13,0,2,F053,road_marking,0.005845763757127686,0.0006495293063475207
A03,R13,0,2,F054,highlighted_lane,0.07628850061345457,0.00847650006816162
A03,R13,0,2,F055,small alley entrance,0.00033553594463400457,3.7281771626000506e-05
A03,R13,0,2,F056,stone_wall_street,0.0005982669008601614,6.647410009557349e-05
A03,R13,0,2,F057,streetlight illumination,0.14736352433167027,0.016373724925741143
A03,R13,0,2,F058,shaded alley,0.009450400441635,0.0010500444935150001
A03,R13,0,2,F059,road_edge,2.4532109959756258e-05,2.7257899955284732e-06
A03,R13,0,2,F060,street_corner_shop,3.8776560904130864e-05,4.308506767125651e-06
A03,R13,0,2,F061,sunlit street,0.011891740434001754,0.0013213044926668617
A03,R13,0,2,F062,shaded alley,0.011006210812539628,0.001222912312504403
A03,R13,0,2,F063,blue_wall_graffiti,0.0,0.0
A03,R21,1,0,F000,red brick corner,0.015611527328515173,0.001734614147612797
A03,R21,1,0,F001,shaded_corner,0.04960732711218535,0.005511925234687261
A03,R21,1,0,F002,shaded patches,0.0011870376028257454,0.00013189306698063838
A03,R21,1,0,F003,building facade,3.5611127526763734e-05,3.9567919474181925e-06
A03,R21,1,0,F004,highlighted_buildings,0.03360603242571304,0.0037340036028570044
A03,R21,1,0,F005,palm_trees_and_buildings,0.0,0.0
A03,R21,1,0,F006,small alley entrance,7.91358385798589e-06,8.792870953317655e-07
A03,R21,1,0,F007,roof_and_eaves,0.04868640228401368,0.005409600253779298
A03,R21,1,0,F008,stone_wall_and_retaining_wall,2.176235569237481e-05,2.418039521374979e-06
A03,R21,1,0,F009,highlighted road,0.00025026709108416244,2.780745456490694e-05
A03,R21,1,0,F010,green_wall,0.10874360653802505,0.01208262294866945
A03,R21,1,0,F011,road_edge,0.007836433466178523,0.0008707148295753914
A03,R21,1,0,F012,bamboo,0.0009278677108312174,0.00010309641231457971
A03,R21,1,0,F013,tree-lined_driveway,0.43936223898483756,0.04881802655387084
A03,R21,1,0,F014,road_edge,0.00011474696668701794,1.2749662965224215e-05
A03,R21,1,0,F015,tree_shade_street,0.0031209203196887816,0.00034676892440986464
A03,R21,1,0,F016,construction scaffolding,0.0007547580657618756,8.386200730687507e-05
A03,R21,1,0,F017,building facade,0.0039093122469596705,0.00043436802743996336
A03,R21,1,0,F018,small alley flowerbed,0.01092965405833682,0.001214406006481869
A03,R21,1,0,F019,road_and_building,0.00017113125217264907,1.9014583574738786e-05
A03,R21,1,0,F020,advertising_wall,1.3848771834388922e-05,1.5387524260432135e-06
A03,R21,1,0,F021,road_and_building,0.0020624782950295116,0.00022916425500327906
A03,R21,1,0,F022,tree_canopy_and_road,0.0010178847234017807,0.00011309830260019785
A03,R21,1,0,F023,street_corner_cafe,0.00035512207711956185,3.9458008568840205e-05
A03,R21,1,0,F024,road_edge,0.0,0.0
A03,R21,1,0,F025,shaded alley,0.007862151993357309,0.0008735724437063677
A03,R21,1,0,F026,tree_shadows,0.0,0.0
A03,R21,1,0,F027,car_top_heat,0.015394895242484602,0.0017105439158316225
A03,R21,1,0,F028,red_car_street,0.0003224785451978152,3.583094946642391e-05
A03,R21,1,0,F029,electric_bike_parking,0.0020397267256842154,0.0002266363028538017
A03,R21,1,0,F030,stone_wall_and_shadows,0.015840031366686373,0.0017600034851873747
A03,R21,1,0,F031,road_edge,0.0008606022457167561,9.562247174630623e-05
A03,R21,1,0,F032,tree-lined walk,0.018243781551002338,0.00202708683900026
A03,R21,1,0,F033,zebra_crossing,0.0,0.0
A03,R21,1,0,F034,red_door_street,0.0003442408999781402,3.824898888646002e-05
A03,R21,1,0,F035,small alley entrance,0.04393229920679299,0.004881366578532554
A03,R21,1,0,F036,pedestrian walk,0.0004945989933627856,5.495544370697619e-05
A03,R21,1,0,F037,street_corner_shops,0.00032346774201927277,3.594086022436364e-05
A03,R21,1,0,F038,red-yellow hotspot,0.004534486230393953,0.0005038318033771059
A03,R21,1,0,F039,red car corner,0.0007972935726142013,8.858817473491126e-05
A03,R21,1,0,F040,cobblestone,0.00789875222409606,0.0008776391360106733
A03,R21,1,0,F041,concrete_wall,0.0003284137318476003,3.649041464973337e-05
A03,R21,1,0,F042,Red-yellow glow street,0.004898510973772169,0.0005442789970857966
A03,R21,1,0,F043,tree_shadows,0.0005222965391873175,5.803294879859084e-05
A03,R21,1,0,F044,road_and_buildings,0.00041546315519749486,4.616257279972165e-05
A03,R21,1,0,F045,underpass glow,0.0037282887677161387,0.0004142543075240154
A03,R21,1,0,F046,window_heat_zone,0.0017667078122024034,0.00019630086802248926
A03,R21,1,0,F047,underpass,1.9783959644964723e-05,2.198217738329414e-06
A03,R21,1,0,F048,shaded path,0.0015718356656785515,0.00017464840729761684
A03,R21,1,0,F049,red_wall_yellow_wall,0.0003432517005863605,3.813907784292894e-05
A03,R21,1,0,F050,greenery_and_water,2.4729949722033137e-05,2.747772191337015e-06
A03,R21,1,0,F051,zebra_crossing,0.0021188627365585663,0.0002354291929509518
A03,R21,1,0,F052,palm_tree_street,0.0,0.0
