unit_id,city,n_road_nodes,n_panos,road_length_m,dominant_basis_id,activation_entropy,mean_within_activation_variance,mean_boundary_contrast,unit_confidence,centroid_lat,centroid_lon,top_basis_ids,top_basis_weights,stability_score
unit_005522,HongKong,7,7,155.3,18,3.135,0.0,0.0,0.5,22.405161,113.973095,18|19|26|28|3,0.0999|0.0779|0.0753|0.0723|0.0691,
unit_005523,HongKong,8,8,127.5,12,2.9086,0.0,0.0,0.5,22.405507,113.974767,12|11|3|15|25,0.1271|0.0822|0.0763|0.0656|0.0652,
unit_005524,HongKong,10,14,167.0,11,3.1801,2e-05,0.05787,0.5145,22.398327,113.972803,11|19|8|3|10,0.0850|0.0836|0.0821|0.0792|0.0791,
unit_005525,HongKong,38,38,696.3,15,3.1053,0.0,0.14848,0.5371,22.40799,113.974109,15|20|17|11|3,0.0882|0.0811|0.0771|0.0762|0.0749,
unit_005526,HongKong,20,20,414.5,12,2.9086,0.0,0.0,0.5,22.40624,113.974876,12|11|3|15|25,0.1271|0.0822|0.0763|0.0656|0.0652,
unit_005527,HongKong,26,26,451.4,15,2.9243,0.0,0.0,0.5,22.407152,113.971312,15|11|25|8|3,0.1170|0.0896|0.0799|0.0778|0.0765,
unit_005528,HongKong,18,18,323.8,8,3.0956,0.0,0.14848,0.5371,22.408673,113.972299,8|7|27|10|28,0.1058|0.0748|0.0657|0.0650|0.0628,
unit_005529,HongKong,34,34,523.6,25,3.0384,0.0,0.0,0.5,22.407803,113.969253,25|11|22|10|12,0.1200|0.1137|0.0723|0.0681|0.0675,
unit_005530,HongKong,42,42,633.7,25,3.0551,0.0,0.0,0.5,22.396716,113.96937,25|11|10|22|2,0.1069|0.0838|0.0756|0.0735|0.0681,
unit_005531,HongKong,12,12,217.2,25,3.0596,0.0,0.0,0.5,22.395187,113.96934,25|10|1|11|2,0.1130|0.0890|0.0740|0.0691|0.0652,
unit_005532,HongKong,5,5,110.5,17,3.0716,0.0,0.05787,0.5145,22.398464,113.972319,17|16|10|25|20,0.0758|0.0699|0.0678|0.0673|0.0616,
unit_005533,HongKong,37,37,515.0,25,3.1205,0.0,0.0,0.5,22.394615,113.971221,25|10|6|11|15,0.1256|0.0972|0.0776|0.0602|0.0601,
unit_005534,HongKong,16,16,278.4,25,3.0903,0.0,0.0,0.5,22.368263,114.11842,25|11|10|3|4,0.1083|0.1033|0.0828|0.0776|0.0648,
unit_005535,HongKong,15,15,290.7,25,3.0903,0.0,0.0,0.5,22.367779,114.118165,25|11|10|3|4,0.1083|0.1033|0.0828|0.0776|0.0648,
unit_005536,HongKong,13,13,238.5,17,3.0162,0.0,0.0,0.5,22.37474,114.105654,17|10|22|9|6,0.1287|0.0848|0.0777|0.0685|0.0626,
unit_005537,HongKong,15,15,197.1,17,3.0162,0.0,0.0,0.5,22.375409,114.105855,17|10|22|9|6,0.1287|0.0848|0.0777|0.0685|0.0626,
unit_005538,HongKong,41,41,696.3,15,3.1359,0.0,0.0,0.5,22.373192,114.105475,15|3|25|10|11,0.0852|0.0828|0.0795|0.0759|0.0750,
unit_005539,HongKong,10,10,189.9,11,3.1013,0.0,0.0,0.5,22.498014,114.127313,11|12|9|15|3,0.1160|0.0971|0.0826|0.0803|0.0543,
