unit_id,city,n_road_nodes,n_panos,road_length_m,dominant_basis_id,activation_entropy,mean_within_activation_variance,mean_boundary_contrast,unit_confidence,centroid_lat,centroid_lon,top_basis_ids,top_basis_weights,stability_score
unit_002428,HongKong,8,8,175.4,21,2.8983,0.0,0.0,0.5,22.238237,113.893349,21|24|25|11|8,0.1676|0.1244|0.1078|0.0923|0.0787,
unit_002429,HongKong,18,18,315.4,25,3.0126,0.0,0.1081,0.527,22.301553,113.935274,25|4|0|31|21,0.1851|0.1125|0.1078|0.0861|0.0801,
unit_002430,HongKong,7,7,157.3,25,3.0126,0.0,0.0,0.5,22.301782,113.935106,25|4|0|31|21,0.1851|0.1125|0.1078|0.0861|0.0801,
unit_002432,HongKong,8,8,175.4,0,2.8953,0.0,0.0,0.5,22.295476,113.913754,0|6|10|4|1,0.1431|0.1060|0.0804|0.0697|0.0685,
unit_002433,HongKong,8,8,175.4,21,2.9656,0.0,0.0,0.5,22.295371,113.906532,21|10|1|2|4,0.1133|0.0951|0.0833|0.0828|0.0763,
unit_002434,HongKong,8,8,175.4,19,3.0161,0.0,0.0,0.5,22.299956,113.89712,19|25|18|23|1,0.0759|0.0721|0.0716|0.0663|0.0627,
unit_002435,HongKong,8,8,175.2,0,2.7286,0.0,0.0,0.5,22.346637,114.059517,0|1|25|10|9,0.1869|0.1567|0.0852|0.0743|0.0657,
unit_002436,HongKong,8,8,175.2,0,2.9015,0.0,0.0,0.5,22.34138,114.051116,0|1|10|21|13,0.1685|0.1126|0.0940|0.0869|0.0830,
unit_002437,HongKong,7,7,153.4,0,2.7286,0.0,0.0,0.5,22.346452,114.059469,0|1|25|10|9,0.1869|0.1567|0.0852|0.0743|0.0657,
unit_002438,HongKong,7,7,151.8,0,2.9344,0.0,0.0,0.5,22.340213,114.045232,0|10|1|25|19,0.1437|0.0994|0.0942|0.0899|0.0762,
unit_002439,HongKong,7,7,151.8,0,2.9196,0.0,0.0,0.5,22.33933,114.043382,0|1|10|13|25,0.1457|0.1198|0.1000|0.0971|0.0944,
unit_002440,HongKong,8,8,177.1,0,2.8239,0.0,0.0,0.5,22.337628,114.040029,0|1|13|21|10,0.1884|0.1180|0.1090|0.1084|0.0865,
