unit_id,city,n_road_nodes,n_panos,road_length_m,dominant_basis_id,activation_entropy,mean_within_activation_variance,mean_boundary_contrast,unit_confidence,centroid_lat,centroid_lon,top_basis_ids,top_basis_weights,stability_score
unit_003223,HongKong,8,8,176.3,16,3.0647,0.0,0.0,0.5,22.502014,114.115129,16|18|8|27|15,0.0844|0.0829|0.0775|0.0751|0.0660,
unit_003224,HongKong,6,7,125.9,26,3.0196,0.0,0.04103,0.5103,22.502453,114.111305,26|20|18|6|2,0.1059|0.0940|0.0920|0.0759|0.0688,
unit_003225,HongKong,14,16,327.3,26,3.0605,3e-05,0.04103,0.5102,22.502714,114.109052,26|27|5|28|20,0.1305|0.0849|0.0773|0.0758|0.0651,
unit_003227,HongKong,8,10,176.3,26,3.08,1e-05,0.20559,0.5512,22.503061,114.104529,26|27|18|28|6,0.1294|0.0860|0.0847|0.0794|0.0763,
unit_003228,HongKong,7,7,151.1,3,3.1048,0.0,0.0,0.5,22.503425,114.099893,3|26|5|27|6,0.0882|0.0788|0.0766|0.0731|0.0671,
unit_003229,HongKong,7,7,156.3,9,3.0205,0.0,0.0,0.5,22.500634,114.122697,9|26|19|28|7,0.1138|0.1104|0.0726|0.0682|0.0649,
unit_003230,HongKong,8,8,182.4,9,3.1065,0.0,0.0,0.5,22.499825,114.124773,9|26|11|8|19,0.1173|0.1153|0.0767|0.0739|0.0725,
unit_003231,HongKong,7,7,54.3,10,3.1344,0.0,0.0,0.5,22.505691,114.121826,10|11|22|30|15,0.1081|0.0789|0.0761|0.0691|0.0577,
unit_003232,HongKong,7,7,152.4,20,3.0768,0.0,0.0,0.5,22.49456,114.072033,20|2|16|11|27,0.0943|0.0700|0.0656|0.0608|0.0584,
unit_003233,HongKong,7,7,150.4,18,2.9673,0.0,0.0,0.5,22.491519,114.062495,18|9|26|20|5,0.1141|0.1063|0.0966|0.0907|0.0695,
unit_003234,HongKong,11,16,250.7,15,3.0336,0.00012,0.0,0.5,22.488082,114.059353,15|2|12|9|20,0.1067|0.0886|0.0828|0.0656|0.0626,
unit_003235,HongKong,4,4,75.2,12,3.0747,0.0,0.0,0.5,22.477127,114.057629,12|7|15|2|19,0.1219|0.0820|0.0806|0.0634|0.0589,
unit_003236,HongKong,13,13,257.5,9,3.0345,0.0,0.0,0.5,22.474953,114.056592,9|2|12|20|15,0.0990|0.0941|0.0748|0.0708|0.0684,
unit_003237,HongKong,4,4,75.2,20,3.0768,0.0,0.0,0.5,22.494235,114.07201,20|2|16|11|27,0.0943|0.0700|0.0656|0.0608|0.0584,
unit_003238,HongKong,22,22,437.7,7,3.1204,0.0,0.0,0.5,22.495315,114.069471,7|19|16|20|18,0.0967|0.0940|0.0841|0.0822|0.0633,
unit_003239,HongKong,8,8,184.1,20,3.0768,0.0,0.0,0.5,22.494921,114.071971,20|2|16|11|27,0.0943|0.0700|0.0656|0.0608|0.0584,
unit_003240,HongKong,24,24,479.4,19,3.1025,0.0,0.0,0.5,22.496382,114.067191,19|20|16|7|15,0.0892|0.0818|0.0798|0.0548|0.0544,
unit_003241,HongKong,22,26,420.5,15,3.0213,0.0,0.04557,0.5114,22.488838,114.059317,15|2|12|19|30,0.1186|0.0940|0.0779|0.0600|0.0571,
unit_003242,HongKong,8,8,177.0,15,3.0746,0.0,0.0,0.5,22.492832,114.061485,15|12|1|16|22,0.1346|0.1015|0.0651|0.0620|0.0556,
unit_003243,HongKong,8,8,129.7,15,3.0514,0.0,0.0,0.5,22.496222,114.133135,15|20|11|10|28,0.1318|0.0834|0.0832|0.0596|0.0522,
unit_003244,HongKong,10,16,231.1,9,3.1269,0.00015,0.0,0.5,22.497754,114.130588,9|26|2|24|15,0.1333|0.0849|0.0731|0.0635|0.0607,
unit_003245,HongKong,59,88,1136.7,9,3.1248,9e-05,0.16997,0.5424,22.497656,114.131003,9|26|15|28|2,0.1446|0.0953|0.0817|0.0697|0.0694,
unit_003246,HongKong,11,11,203.7,15,3.0514,0.0,0.0,0.5,22.49641,114.133175,15|20|11|10|28,0.1318|0.0834|0.0832|0.0596|0.0522,
unit_003247,HongKong,7,7,151.6,15,3.0941,0.0,0.0,0.5,22.493175,114.136943,15|11|25|20|2,0.1013|0.0902|0.0877|0.0754|0.0638,
unit_003248,HongKong,10,16,230.1,9,3.1272,0.00015,0.0,0.5,22.49788,114.130653,9|26|2|24|15,0.1337|0.0853|0.0730|0.0628|0.0614,
unit_003249,HongKong,7,7,161.4,9,3.0569,0.0,0.0,0.5,22.498936,114.127393,9|11|15|12|1,0.1150|0.1055|0.0756|0.0729|0.0684,
unit_003250,HongKong,60,60,993.8,12,3.0124,0.0,0.0,0.5,22.471817,114.05556,12|9|18|20|15,0.1095|0.1064|0.0952|0.0919|0.0874,
unit_003251,HongKong,7,7,156.3,9,3.0345,0.0,0.0,0.5,22.475185,114.056428,9|2|12|20|15,0.0990|0.0941|0.0748|0.0708|0.0684,
unit_003252,HongKong,8,8,125.3,12,3.0747,0.0,0.0,0.5,22.476993,114.057413,12|7|15|2|19,0.1219|0.0820|0.0806|0.0634|0.0589,
unit_003253,HongKong,6,8,125.3,9,2.9325,1e-05,0.04336,0.5108,22.48757,114.05894,9|15|12|2|20,0.1009|0.0939|0.0861|0.0821|0.0715,
unit_003254,HongKong,6,8,125.3,15,3.0244,1e-05,0.04336,0.5108,22.488791,114.059517,15|2|12|19|30,0.1193|0.0947|0.0789|0.0597|0.0576,
unit_003255,HongKong,8,8,175.4,18,2.9673,0.0,0.0,0.5,22.491612,114.062372,18|9|26|20|5,0.1141|0.1063|0.0966|0.0907|0.0695,
unit_003256,HongKong,17,19,352.6,9,3.0479,5e-05,0.04071,0.5102,22.466933,114.054245,9|12|15|2|20,0.1170|0.0915|0.0834|0.0748|0.0746,
unit_003257,HongKong,7,8,150.1,9,2.9777,0.0,0.04071,0.5102,22.467762,114.054326,9|12|15|20|4,0.1210|0.0976|0.0893|0.0813|0.0710,
unit_003258,HongKong,5,5,100.1,12,3.112,0.0,0.0,0.5,22.469731,114.054812,12|15|18|20|2,0.1066|0.1062|0.0803|0.0787|0.0603,
unit_003259,HongKong,6,6,126.2,12,3.112,0.0,0.0,0.5,22.469616,114.054954,12|15|18|20|2,0.1066|0.1062|0.0803|0.0787|0.0603,
unit_003260,HongKong,8,8,176.7,12,3.0124,0.0,0.0,0.5,22.47182,114.055516,12|9|18|20|15,0.1095|0.1064|0.0952|0.0919|0.0874,
unit_003261,HongKong,7,7,151.5,9,3.0345,0.0,0.0,0.5,22.475189,114.056518,9|2|12|20|15,0.0990|0.0941|0.0748|0.0708|0.0684,
unit_003262,HongKong,7,7,157.4,12,3.112,0.0,0.0,0.5,22.469639,114.055228,12|15|18|20|2,0.1066|0.1062|0.0803|0.0787|0.0603,
unit_003263,HongKong,19,20,405.5,9,3.0353,5e-05,0.0,0.5,22.467185,114.0545,9|12|15|20|2,0.1185|0.0936|0.0855|0.0770|0.0682,
unit_003264,HongKong,8,8,175.5,9,2.9857,0.0,0.0,0.5,22.464002,114.053714,9|12|2|6|15,0.1022|0.0979|0.0678|0.0674|0.0667,
unit_003265,HongKong,8,8,175.5,12,3.0163,0.0,0.0,0.5,22.458517,114.05237,12|20|19|15|27,0.1252|0.0840|0.0833|0.0804|0.0534,
unit_003266,HongKong,13,23,300.9,15,3.1343,0.00014,0.0,0.5,22.45592,114.051351,15|12|18|17|5,0.1091|0.1058|0.0856|0.0807|0.0703,
unit_003267,HongKong,24,24,495.4,12,3.112,0.0,0.0,0.5,22.469218,114.055472,12|15|18|20|2,0.1066|0.1062|0.0803|0.0787|0.0603,
unit_003268,HongKong,7,7,152.9,9,2.9754,0.0,0.04919,0.5123,22.46774,114.054819,9|12|15|20|4,0.1204|0.0972|0.0890|0.0811|0.0711,
unit_003269,HongKong,7,7,152.9,9,3.0502,0.0,0.04919,0.5123,22.466187,114.054405,9|2|12|15|5,0.1139|0.0888|0.0870|0.0790|0.0713,
unit_003270,HongKong,8,8,178.4,9,2.9857,0.0,0.0,0.5,22.463852,114.053803,9|12|2|6|15,0.1022|0.0979|0.0678|0.0674|0.0667,
unit_003271,HongKong,6,8,125.2,9,2.9342,1e-05,0.04306,0.5108,22.487433,114.059183,9|15|12|2|20,0.1007|0.0942|0.0862|0.0823|0.0716,
unit_003272,HongKong,6,8,125.2,15,3.0239,1e-05,0.04306,0.5108,22.488644,114.059771,15|2|12|19|30,0.1192|0.0947|0.0788|0.0597|0.0575,
unit_003273,HongKong,3,3,50.1,18,2.9673,0.0,0.0,0.5,22.491222,114.061831,18|9|26|20|5,0.1141|0.1063|0.0966|0.0907|0.0695,
unit_003274,HongKong,7,7,159.4,9,3.0345,0.0,0.0,0.5,22.474995,114.056771,9|2|12|20|15,0.0990|0.0941|0.0748|0.0708|0.0684,
unit_003275,HongKong,8,8,180.3,12,3.0124,0.0,0.0,0.5,22.471781,114.055638,12|9|18|20|15,0.1095|0.1064|0.0952|0.0919|0.0874,
unit_003276,HongKong,7,7,154.5,12,3.112,0.0,0.0,0.5,22.469643,114.055102,12|15|18|20|2,0.1066|0.1062|0.0803|0.0787|0.0603,
unit_003277,HongKong,7,7,150.7,9,2.8365,0.0,0.0,0.5,22.4509,114.048498,9|26|12|15|11,0.1815|0.0781|0.0682|0.0661|0.0538,
unit_003278,HongKong,4,4,75.3,9,2.8967,0.0,0.0,0.5,22.44558,114.049726,9|12|18|15|17,0.1099|0.1094|0.0915|0.0826|0.0740,
unit_003279,HongKong,8,8,179.4,9,2.8365,0.0,0.0,0.5,22.450764,114.048937,9|26|12|15|11,0.1815|0.0781|0.0682|0.0661|0.0538,
unit_003280,HongKong,8,8,179.4,15,3.0239,0.0,0.0,0.5,22.448896,114.047232,15|9|6|26|17,0.0982|0.0941|0.0913|0.0839|0.0668,
unit_003281,HongKong,33,76,740.9,9,3.0837,0.00013,0.0579,0.5144,22.444673,114.039698,9|12|17|22|15,0.1674|0.1066|0.0595|0.0561|0.0556,
unit_003282,HongKong,8,8,176.3,15,3.0239,0.0,0.0,0.5,22.448979,114.047268,15|9|6|26|17,0.0982|0.0941|0.0913|0.0839|0.0668,
unit_003283,HongKong,8,8,176.3,9,2.8967,0.0,0.0,0.5,22.445936,114.050384,9|12|18|15|17,0.1099|0.1094|0.0915|0.0826|0.0740,
unit_003284,HongKong,3,3,51.1,15,3.0239,0.0,0.0,0.5,22.449505,114.04678,15|9|6|26|17,0.0982|0.0941|0.0913|0.0839|0.0668,
unit_003286,HongKong,8,16,175.8,15,3.1378,0.0001,0.04566,0.5114,22.455368,114.050761,15|12|17|18|5,0.1103|0.0881|0.0803|0.0791|0.0786,
unit_003287,HongKong,6,8,125.6,12,3.0847,1e-05,0.04566,0.5114,22.456681,114.051628,12|15|18|17|30,0.1276|0.1093|0.0888|0.0812|0.0750,
unit_003288,HongKong,8,8,175.8,12,3.0163,0.0,0.0,0.5,22.458616,114.052245,12|20|19|15|27,0.1252|0.0840|0.0833|0.0804|0.0534,
unit_003289,HongKong,8,8,175.8,9,2.9857,0.0,0.0,0.5,22.463898,114.053508,9|12|2|6|15,0.1022|0.0979|0.0678|0.0674|0.0667,
unit_003290,HongKong,7,8,152.2,20,3.1234,3e-05,0.0856,0.5214,22.441318,114.053179,20|18|26|15|10,0.1064|0.0967|0.0869|0.0771|0.0741,
unit_003292,HongKong,6,6,128.8,15,3.0239,0.0,0.0,0.5,22.448344,114.046927,15|9|6|26|17,0.0982|0.0941|0.0913|0.0839|0.0668,
unit_003293,HongKong,6,6,125.2,9,2.8365,0.0,0.0,0.5,22.450916,114.048295,9|26|12|15|11,0.1815|0.0781|0.0682|0.0661|0.0538,
unit_003294,HongKong,6,7,127.9,20,3.1096,0.0,0.0411,0.5103,22.441806,114.053096,20|18|26|10|15,0.1093|0.0961|0.0888|0.0742|0.0727,
unit_003296,HongKong,30,32,569.3,15,3.0847,0.0,0.06429,0.5161,22.441248,114.054402,15|5|3|18|11,0.1132|0.0731|0.0688|0.0662|0.0619,
unit_003297,HongKong,16,16,255.6,9,2.9851,0.0,0.0,0.5,22.448139,114.049816,9|12|15|20|1,0.1358|0.0995|0.0781|0.0618|0.0584,
unit_003298,HongKong,8,8,177.6,18,3.149,0.0,0.0,0.5,22.444105,114.045319,18|26|8|20|6,0.1222|0.0858|0.0812|0.0737|0.0662,
unit_003299,HongKong,23,23,497.3,9,2.9851,0.0,0.0,0.5,22.448485,114.049538,9|12|15|20|1,0.1358|0.0995|0.0781|0.0618|0.0584,
unit_003300,HongKong,3,3,50.7,9,3.1122,0.0,0.0,0.5,22.455436,114.051821,9|15|5|18|12,0.1343|0.0904|0.0872|0.0854|0.0788,
unit_003302,HongKong,8,8,184.1,12,3.0662,0.0,0.0,0.5,22.453113,114.051069,12|15|30|9|20,0.1243|0.1176|0.0868|0.0732|0.0719,
unit_003303,HongKong,26,26,516.2,12,3.0163,0.0,0.0,0.5,22.458254,114.052604,12|20|19|15|27,0.1252|0.0840|0.0833|0.0804|0.0534,
unit_003305,HongKong,3,3,50.7,9,3.1122,0.0,0.0,0.5,22.455436,114.051821,9|15|5|18|12,0.1343|0.0904|0.0872|0.0854|0.0788,
unit_003306,HongKong,16,22,258.8,12,3.0752,0.0,0.04798,0.512,22.456956,114.051437,12|15|18|17|30,0.1277|0.1085|0.0877|0.0805|0.0756,
unit_003307,HongKong,7,14,155.3,15,3.1344,9e-05,0.04798,0.512,22.455537,114.050613,15|12|17|18|5,0.1127|0.0900|0.0816|0.0787|0.0773,
