unit_id,city,n_road_nodes,n_panos,road_length_m,dominant_basis_id,activation_entropy,mean_within_activation_variance,mean_boundary_contrast,unit_confidence,centroid_lat,centroid_lon,top_basis_ids,top_basis_weights,stability_score
unit_006074,Singapore,5,8,104.4,3,2.864,1e-05,0.11832,0.5295,1.373071,103.845157,3|22|21|29|24,0.1291|0.0945|0.0805|0.0768|0.0675,
unit_006076,Singapore,3,5,52.0,4,2.9658,1e-05,0.15157,0.5378,1.29239,103.766304,4|12|18|31|21,0.1053|0.0845|0.0662|0.0646|0.0564,
unit_006078,Singapore,5,8,104.1,7,2.8178,1e-05,0.17271,0.5431,1.293399,103.765723,7|14|3|30|4,0.1082|0.1052|0.1025|0.0939|0.0612,
unit_006079,Singapore,6,7,131.1,3,2.7913,0.0,0.1262,0.5315,1.341021,103.970872,3|27|29|7|14,0.1230|0.1145|0.0803|0.0706|0.0679,
unit_006082,Singapore,5,5,100.4,18,2.6855,0.0,0.09565,0.5239,1.347559,103.860086,18|10|20|3|4,0.0993|0.0727|0.0683|0.0474|0.0460,
unit_006084,Singapore,5,13,100.4,3,2.9102,0.0,0.0312,0.5078,1.34622,103.860288,3|29|22|20|31,0.1167|0.0905|0.0901|0.0802|0.0745,
unit_006088,Singapore,7,8,154.6,3,2.8293,0.0,0.04545,0.5114,1.339545,103.96745,3|4|18|5|12,0.1084|0.0954|0.0807|0.0730|0.0712,
unit_006089,Singapore,96,43,2268.9,7,2.6121,0.0,0.03674,0.5092,1.296924,103.874237,7|27|9|5|21,0.0787|0.0774|0.0761|0.0693|0.0648,
unit_006092,Singapore,17,17,408.1,9,2.9083,0.00013,0.07696,0.5192,1.37415,103.868472,9|10|3|13|21,0.0938|0.0903|0.0788|0.0678|0.0648,
unit_006093,Singapore,9,15,204.1,27,2.787,4e-05,0.03672,0.5092,1.375367,103.870393,27|10|26|29|5,0.1052|0.0985|0.0971|0.0895|0.0849,
unit_006097,Singapore,3,16,52.5,9,2.9215,3e-05,0.02735,0.5068,1.28537,103.82948,9|22|21|20|8,0.1116|0.0966|0.0758|0.0754|0.0721,
unit_006101,Singapore,6,18,75.9,27,2.8269,4e-05,0.03546,0.5089,1.366017,103.933332,27|21|9|7|5,0.1151|0.1055|0.0802|0.0783|0.0699,
unit_006109,Singapore,4,9,78.2,3,2.8627,4e-05,0.05913,0.5148,1.335934,103.818697,3|4|14|30|10,0.1069|0.1004|0.0925|0.0759|0.0581,
unit_006112,Singapore,12,46,226.8,14,2.933,0.00011,0.08816,0.522,1.334704,103.81945,14|27|7|17|12,0.1355|0.1018|0.0866|0.0611|0.0607,
